student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present,day_name,week_type
STU0491,2024-03-19,ME207,Present,1,0,3,12,1,Tuesday,Weekday
STU0578,2024-03-19,ME207,Present,1,0,3,12,1,Tuesday,Weekday
STU0334,2024-03-19,ME207,Absent,1,0,3,12,0,Tuesday,Weekday
STU1110,2024-03-19,ME207,Present,1,0,3,12,1,Tuesday,Weekday
STU0134,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0434,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0023,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0634,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0385,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU1130,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0414,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0067,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0493,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0552,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0175,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU1168,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU1157,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0092,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU1155,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0991,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0094,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0099,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0645,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0191,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0633,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0018,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0731,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0579,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU0816,2024-03-19,EE303,Absent,1,0,3,12,0,Tuesday,Weekday
STU1025,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0400,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0801,2024-03-19,EE303,Present,1,0,3,12,1,Tuesday,Weekday
STU0729,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0266,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0200,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0679,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0835,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU1032,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0207,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU1029,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0308,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0049,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0783,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0977,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0077,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0595,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0331,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0311,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0949,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0162,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0192,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0475,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0442,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU0289,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0330,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU1028,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU1058,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU1072,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0700,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0917,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0269,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0695,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0596,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0738,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0883,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0082,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0794,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0490,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0428,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0154,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU0313,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU1162,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU1019,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0031,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0293,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0634,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU1121,2024-03-19,ME210,Absent,1,0,3,12,0,Tuesday,Weekday
STU0179,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU1022,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0193,2024-03-19,ME210,Present,1,0,3,12,1,Tuesday,Weekday
STU0643,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0348,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0606,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0331,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0140,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0574,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU1181,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0745,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0724,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0183,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0146,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0367,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0944,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0529,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0970,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0525,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0906,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0288,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0254,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU1165,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU1000,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0082,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0588,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0822,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0838,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0265,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0903,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0752,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU1050,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0766,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0171,2024-03-19,EE302,Absent,1,0,3,12,0,Tuesday,Weekday
STU0847,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU1037,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0922,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0539,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0088,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0117,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0502,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU1149,2024-03-19,EE302,Present,1,0,3,12,1,Tuesday,Weekday
STU0317,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0216,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0596,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0770,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0325,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU1168,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0818,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0150,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0457,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0796,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0947,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0192,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0715,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0955,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0960,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU1096,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0953,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0224,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0176,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0370,2024-03-19,ME204,Absent,1,0,3,12,0,Tuesday,Weekday
STU0222,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0813,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0888,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0409,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0823,2024-03-19,ME204,Present,1,0,3,12,1,Tuesday,Weekday
STU0133,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0650,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0702,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0996,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0436,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0976,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0235,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0571,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0931,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0079,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU1117,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0319,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0963,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0299,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0438,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0656,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU1164,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0065,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0779,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0128,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0741,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0881,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0970,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0111,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0434,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0047,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0867,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0553,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0517,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0361,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0172,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0291,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0142,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0561,2024-03-19,CS104,Absent,1,0,3,12,0,Tuesday,Weekday
STU0830,2024-03-19,CS104,Present,1,0,3,12,1,Tuesday,Weekday
STU0611,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0925,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0860,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU1075,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0439,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0532,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0377,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0111,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0190,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0878,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0701,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0609,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0337,2024-03-19,ME208,Absent,1,0,3,12,0,Tuesday,Weekday
STU0407,2024-03-19,ME208,Absent,1,0,3,12,0,Tuesday,Weekday
STU0716,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0859,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0987,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0974,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU1097,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0330,2024-03-19,ME208,Absent,1,0,3,12,0,Tuesday,Weekday
STU0895,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0727,2024-03-19,ME208,Absent,1,0,3,12,0,Tuesday,Weekday
STU1169,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0797,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0021,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU1149,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU0160,2024-03-19,ME208,Present,1,0,3,12,1,Tuesday,Weekday
STU1185,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0297,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0664,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0649,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0030,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0309,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0940,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0303,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1023,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0233,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0833,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0539,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1067,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0008,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0923,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0258,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0921,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0200,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0075,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0448,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0385,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0861,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1119,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0341,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0774,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0443,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0713,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0430,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0392,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1182,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0759,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0746,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0034,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0619,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0629,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU1029,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0256,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0934,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0848,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0841,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0721,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0722,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1111,2024-03-19,CS113,Absent,1,0,3,12,0,Tuesday,Weekday
STU0873,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU1072,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0688,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0361,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0878,2024-03-19,CS113,Present,1,0,3,12,1,Tuesday,Weekday
STU0363,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1133,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0334,2024-03-19,ME206,Absent,1,0,3,12,0,Tuesday,Weekday
STU1112,2024-03-19,ME206,Absent,1,0,3,12,0,Tuesday,Weekday
STU0893,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0782,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0584,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0896,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0581,2024-03-19,ME206,Absent,1,0,3,12,0,Tuesday,Weekday
STU0204,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0180,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0213,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0184,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0034,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0843,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1017,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1116,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0205,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0910,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1031,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1191,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0067,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0594,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0862,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0434,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0457,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0932,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU1130,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0781,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0235,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0401,2024-03-19,ME206,Absent,1,0,3,12,0,Tuesday,Weekday
STU0962,2024-03-19,ME206,Absent,1,0,3,12,0,Tuesday,Weekday
STU0255,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0719,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0951,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0846,2024-03-19,ME206,Present,1,0,3,12,1,Tuesday,Weekday
STU0811,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0016,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0768,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0459,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU1040,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0581,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0549,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0542,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0630,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0850,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0495,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0009,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0067,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0032,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0054,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0315,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0767,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1063,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0651,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0687,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0350,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1172,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0881,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0496,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1139,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0802,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0395,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0806,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0106,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1184,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0879,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0264,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0800,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0356,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0826,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0652,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1060,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0325,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0896,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0474,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0204,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0259,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1033,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0243,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU1182,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0803,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0533,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU1133,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0326,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0661,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0418,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0191,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0192,2024-03-19,CS109,Present,1,0,3,12,1,Tuesday,Weekday
STU0053,2024-03-19,CS109,Absent,1,0,3,12,0,Tuesday,Weekday
STU0024,2024-03-19,EE305,Present,1,0,3,12,1,Tuesday,Weekday
STU0314,2024-03-19,EE305,Present,1,0,3,12,1,Tuesday,Weekday
STU0057,2024-03-19,EE305,Absent,1,0,3,12,0,Tuesday,Weekday
