student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present
STU0691,2024-03-16,EE309,Absent,5,1,3,11,0
STU0394,2024-03-16,EE309,Present,5,1,3,11,1
STU0130,2024-03-16,EE309,Present,5,1,3,11,1
STU0452,2024-03-16,EE309,Present,5,1,3,11,1
STU0198,2024-03-16,EE309,Present,5,1,3,11,1
STU0344,2024-03-16,EE309,Absent,5,1,3,11,0
STU0343,2024-03-16,EE309,Present,5,1,3,11,1
STU0091,2024-03-16,EE309,Absent,5,1,3,11,0
STU0852,2024-03-16,EE309,Absent,5,1,3,11,0
STU1050,2024-03-16,EE309,Present,5,1,3,11,1
STU0221,2024-03-16,EE309,Present,5,1,3,11,1
STU0670,2024-03-16,EE309,Present,5,1,3,11,1
STU0661,2024-03-16,EE309,Absent,5,1,3,11,0
STU1152,2024-03-16,EE309,Present,5,1,3,11,1
STU0389,2024-03-16,EE309,Absent,5,1,3,11,0
STU0425,2024-03-16,EE309,Absent,5,1,3,11,0
STU1110,2024-03-16,EE309,Present,5,1,3,11,1
STU0810,2024-03-16,EE309,Absent,5,1,3,11,0
STU0877,2024-03-16,EE309,Absent,5,1,3,11,0
STU0248,2024-03-16,EE309,Present,5,1,3,11,1
STU0476,2024-03-16,EE309,Present,5,1,3,11,1
STU0438,2024-03-16,EE309,Absent,5,1,3,11,0
STU0217,2024-03-16,EE309,Absent,5,1,3,11,0
STU0731,2024-03-16,EE309,Present,5,1,3,11,1
STU0663,2024-03-16,EE309,Present,5,1,3,11,1
STU0356,2024-03-16,EE309,Present,5,1,3,11,1
STU0031,2024-03-16,EE309,Absent,5,1,3,11,0
STU0824,2024-03-16,EE309,Present,5,1,3,11,1
STU0648,2024-03-16,EE309,Present,5,1,3,11,1
STU0025,2024-03-16,EE309,Absent,5,1,3,11,0
STU0798,2024-03-16,EE309,Present,5,1,3,11,1
STU0436,2024-03-16,EE309,Absent,5,1,3,11,0
STU0940,2024-03-16,EE309,Present,5,1,3,11,1
STU0451,2024-03-16,EE309,Absent,5,1,3,11,0
STU0136,2024-03-16,EE309,Present,5,1,3,11,1
STU0571,2024-03-16,EE309,Absent,5,1,3,11,0
STU0756,2024-03-16,EE309,Absent,5,1,3,11,0
STU0090,2024-03-16,EE309,Present,5,1,3,11,1
STU0138,2024-03-16,EE309,Present,5,1,3,11,1
STU0448,2024-03-16,EE309,Present,5,1,3,11,1
STU0842,2024-03-16,EE309,Present,5,1,3,11,1
STU0618,2024-03-16,EE309,Absent,5,1,3,11,0
STU1024,2024-03-16,EE309,Absent,5,1,3,11,0
STU0209,2024-03-16,EE309,Present,5,1,3,11,1
STU1099,2024-03-16,EE309,Absent,5,1,3,11,0
STU1166,2024-03-16,CS105,Absent,5,1,3,11,0
STU0352,2024-03-16,CS105,Absent,5,1,3,11,0
STU0516,2024-03-16,CS105,Present,5,1,3,11,1
STU0195,2024-03-16,CS105,Present,5,1,3,11,1
STU0665,2024-03-16,CS105,Present,5,1,3,11,1
STU0796,2024-03-16,CS105,Present,5,1,3,11,1
STU0273,2024-03-16,CS105,Present,5,1,3,11,1
STU0681,2024-03-16,CS105,Present,5,1,3,11,1
STU0360,2024-03-16,CS105,Present,5,1,3,11,1
STU0652,2024-03-16,CS105,Absent,5,1,3,11,0
STU0988,2024-03-16,CS105,Present,5,1,3,11,1
STU0139,2024-03-16,CS105,Present,5,1,3,11,1
STU0687,2024-03-16,CS105,Present,5,1,3,11,1
STU0037,2024-03-16,CS105,Present,5,1,3,11,1
STU1199,2024-03-16,CS105,Absent,5,1,3,11,0
STU0920,2024-03-16,CS105,Present,5,1,3,11,1
STU0784,2024-03-16,CS105,Present,5,1,3,11,1
STU1047,2024-03-16,CS105,Present,5,1,3,11,1
STU0477,2024-03-16,CS105,Present,5,1,3,11,1
STU1032,2024-03-16,CS105,Present,5,1,3,11,1
STU0028,2024-03-16,CS105,Absent,5,1,3,11,0
STU0044,2024-03-16,CS105,Present,5,1,3,11,1
STU0255,2024-03-16,CS105,Present,5,1,3,11,1
STU0633,2024-03-16,CS105,Present,5,1,3,11,1
STU0485,2024-03-16,CS105,Present,5,1,3,11,1
STU0878,2024-03-16,CS105,Absent,5,1,3,11,0
STU0499,2024-03-16,CS105,Absent,5,1,3,11,0
STU0163,2024-03-16,CS105,Absent,5,1,3,11,0
STU0123,2024-03-16,CS105,Present,5,1,3,11,1
STU0282,2024-03-16,CS105,Present,5,1,3,11,1
STU0768,2024-03-16,CS105,Absent,5,1,3,11,0
STU1022,2024-03-16,CS105,Absent,5,1,3,11,0
STU0608,2024-03-16,CS105,Present,5,1,3,11,1
STU0414,2024-03-16,CS105,Present,5,1,3,11,1
STU0311,2024-03-16,CS105,Present,5,1,3,11,1
STU0770,2024-03-16,CS105,Present,5,1,3,11,1
STU0419,2024-03-16,CS105,Present,5,1,3,11,1
STU0078,2024-03-16,CS105,Present,5,1,3,11,1
STU0488,2024-03-16,CS105,Absent,5,1,3,11,0
STU0909,2024-03-16,CS105,Present,5,1,3,11,1
STU0674,2024-03-16,CS105,Present,5,1,3,11,1
STU0275,2024-03-16,CS105,Present,5,1,3,11,1
STU0570,2024-03-16,CS105,Absent,5,1,3,11,0
STU0651,2024-03-16,CS105,Present,5,1,3,11,1
STU0082,2024-03-16,CS105,Absent,5,1,3,11,0
STU1067,2024-03-16,CS105,Present,5,1,3,11,1
STU0850,2024-03-16,CS105,Absent,5,1,3,11,0
STU0591,2024-03-16,CS105,Present,5,1,3,11,1
STU0049,2024-03-16,CS105,Present,5,1,3,11,1
STU0470,2024-03-16,CS105,Present,5,1,3,11,1
STU0509,2024-03-17,ME207,Present,6,1,3,11,1
STU0456,2024-03-17,ME207,Present,6,1,3,11,1
STU0782,2024-03-17,ME207,Absent,6,1,3,11,0
STU1068,2024-03-17,ME207,Present,6,1,3,11,1
STU0659,2024-03-17,ME207,Present,6,1,3,11,1
STU0376,2024-03-17,ME207,Present,6,1,3,11,1
STU0906,2024-03-17,ME207,Absent,6,1,3,11,0
STU0013,2024-03-17,ME207,Absent,6,1,3,11,0
STU0133,2024-03-17,ME207,Absent,6,1,3,11,0
STU1007,2024-03-17,ME207,Present,6,1,3,11,1
STU0144,2024-03-17,ME207,Absent,6,1,3,11,0
STU0395,2024-03-17,ME207,Absent,6,1,3,11,0
STU0107,2024-03-17,ME207,Absent,6,1,3,11,0
STU0290,2024-03-17,ME207,Present,6,1,3,11,1
STU0419,2024-03-17,ME207,Present,6,1,3,11,1
STU0258,2024-03-17,ME207,Present,6,1,3,11,1
STU0188,2024-03-17,ME207,Present,6,1,3,11,1
STU0356,2024-03-17,ME207,Absent,6,1,3,11,0
STU1125,2024-03-17,ME207,Present,6,1,3,11,1
STU0484,2024-03-17,ME207,Absent,6,1,3,11,0
STU1040,2024-03-17,ME207,Absent,6,1,3,11,0
STU0161,2024-03-17,ME207,Absent,6,1,3,11,0
STU0873,2024-03-17,ME207,Present,6,1,3,11,1
STU0957,2024-03-17,ME207,Absent,6,1,3,11,0
STU0638,2024-03-17,ME207,Present,6,1,3,11,1
STU0337,2024-03-17,ME207,Absent,6,1,3,11,0
STU0405,2024-03-17,ME207,Absent,6,1,3,11,0
STU0502,2024-03-17,ME207,Present,6,1,3,11,1
STU0869,2024-03-17,ME207,Absent,6,1,3,11,0
STU0362,2024-03-17,ME207,Absent,6,1,3,11,0
STU0510,2024-03-17,ME207,Present,6,1,3,11,1
STU0621,2024-03-17,ME207,Present,6,1,3,11,1
STU0585,2024-03-17,ME207,Absent,6,1,3,11,0
STU1181,2024-03-17,ME207,Present,6,1,3,11,1
STU0919,2024-03-17,ME207,Present,6,1,3,11,1
STU0413,2024-03-17,ME207,Absent,6,1,3,11,0
STU0557,2024-03-17,ME207,Absent,6,1,3,11,0
STU0986,2024-03-17,ME207,Present,6,1,3,11,1
STU0164,2024-03-17,ME207,Present,6,1,3,11,1
STU0737,2024-03-17,ME207,Present,6,1,3,11,1
STU0816,2024-03-17,ME207,Present,6,1,3,11,1
STU0774,2024-03-17,ME207,Present,6,1,3,11,1
STU0344,2024-03-17,ME207,Absent,6,1,3,11,0
STU0965,2024-03-17,ME207,Present,6,1,3,11,1
STU0904,2024-03-17,ME207,Present,6,1,3,11,1
STU0866,2024-03-17,ME207,Present,6,1,3,11,1
STU1035,2024-03-17,ME207,Absent,6,1,3,11,0
STU0888,2024-03-17,ME207,Present,6,1,3,11,1
STU0320,2024-03-17,ME207,Present,6,1,3,11,1
STU0988,2024-03-17,ME207,Present,6,1,3,11,1
STU0041,2024-03-17,ME207,Absent,6,1,3,11,0
STU0876,2024-03-17,ME207,Absent,6,1,3,11,0
STU0171,2024-03-17,ME207,Present,6,1,3,11,1
STU0615,2024-03-17,ME207,Present,6,1,3,11,1
STU1101,2024-03-17,ME201,Present,6,1,3,11,1
STU0313,2024-03-17,ME201,Present,6,1,3,11,1
STU1133,2024-03-17,ME201,Present,6,1,3,11,1
STU0360,2024-03-17,ME201,Present,6,1,3,11,1
STU0527,2024-03-17,ME201,Present,6,1,3,11,1
STU0780,2024-03-17,ME201,Present,6,1,3,11,1
STU0950,2024-03-17,ME201,Present,6,1,3,11,1
STU0627,2024-03-17,ME201,Absent,6,1,3,11,0
STU0929,2024-03-17,ME201,Present,6,1,3,11,1
STU0581,2024-03-17,ME201,Present,6,1,3,11,1
STU0769,2024-03-17,ME201,Present,6,1,3,11,1
STU1152,2024-03-17,ME201,Absent,6,1,3,11,0
STU0985,2024-03-17,ME201,Absent,6,1,3,11,0
STU0148,2024-03-17,ME201,Present,6,1,3,11,1
STU0683,2024-03-17,ME201,Present,6,1,3,11,1
STU0280,2024-03-17,ME201,Present,6,1,3,11,1
STU0962,2024-03-17,ME201,Present,6,1,3,11,1
STU0401,2024-03-17,ME201,Present,6,1,3,11,1
STU0317,2024-03-17,ME201,Absent,6,1,3,11,0
STU0389,2024-03-17,ME201,Present,6,1,3,11,1
STU0009,2024-03-17,ME201,Absent,6,1,3,11,0
STU0027,2024-03-17,ME201,Present,6,1,3,11,1
STU1026,2024-03-17,ME201,Absent,6,1,3,11,0
STU0767,2024-03-17,ME201,Absent,6,1,3,11,0
STU1007,2024-03-17,ME201,Present,6,1,3,11,1
STU0829,2024-03-17,ME201,Absent,6,1,3,11,0
STU0852,2024-03-17,ME201,Present,6,1,3,11,1
STU0809,2024-03-17,ME201,Present,6,1,3,11,1
STU0765,2024-03-17,ME201,Present,6,1,3,11,1
STU0787,2024-03-17,ME201,Absent,6,1,3,11,0
STU1003,2024-03-17,ME201,Present,6,1,3,11,1
STU0631,2024-03-17,ME201,Absent,6,1,3,11,0
STU0146,2024-03-17,ME201,Present,6,1,3,11,1
STU0838,2024-03-17,ME201,Absent,6,1,3,11,0
STU0080,2024-03-17,ME201,Present,6,1,3,11,1
STU0255,2024-03-17,ME201,Absent,6,1,3,11,0
STU0789,2024-03-17,ME201,Present,6,1,3,11,1
STU1159,2024-03-17,ME201,Absent,6,1,3,11,0
STU0333,2024-03-17,ME201,Absent,6,1,3,11,0
STU0398,2024-03-17,ME201,Present,6,1,3,11,1
STU0894,2024-03-17,ME201,Absent,6,1,3,11,0
STU0523,2024-03-17,ME201,Absent,6,1,3,11,0
STU0714,2024-03-17,ME201,Present,6,1,3,11,1
STU1044,2024-03-17,ME201,Present,6,1,3,11,1
STU1001,2024-03-17,CS114,Absent,6,1,3,11,0
STU0755,2024-03-17,CS114,Present,6,1,3,11,1
STU0119,2024-03-17,CS114,Absent,6,1,3,11,0
STU0790,2024-03-17,CS114,Absent,6,1,3,11,0
STU0869,2024-03-17,CS114,Present,6,1,3,11,1
STU0506,2024-03-17,CS114,Present,6,1,3,11,1
STU0497,2024-03-17,CS114,Absent,6,1,3,11,0
STU0979,2024-03-17,CS114,Present,6,1,3,11,1
STU0071,2024-03-17,CS114,Present,6,1,3,11,1
STU0741,2024-03-17,CS114,Present,6,1,3,11,1
STU0058,2024-03-17,CS114,Present,6,1,3,11,1
STU0303,2024-03-17,CS114,Present,6,1,3,11,1
STU0536,2024-03-17,CS114,Present,6,1,3,11,1
STU0933,2024-03-17,CS114,Absent,6,1,3,11,0
STU0302,2024-03-17,CS114,Present,6,1,3,11,1
STU0521,2024-03-17,CS114,Present,6,1,3,11,1
STU0507,2024-03-17,CS114,Absent,6,1,3,11,0
STU1185,2024-03-17,CS114,Absent,6,1,3,11,0
STU0331,2024-03-17,CS114,Absent,6,1,3,11,0
STU0026,2024-03-17,CS114,Present,6,1,3,11,1
STU0240,2024-03-17,CS114,Absent,6,1,3,11,0
STU0190,2024-03-17,CS114,Present,6,1,3,11,1
STU0788,2024-03-17,CS114,Present,6,1,3,11,1
STU0815,2024-03-17,CS114,Present,6,1,3,11,1
STU0165,2024-03-17,CS114,Present,6,1,3,11,1
STU1062,2024-03-17,CS114,Absent,6,1,3,11,0
STU0387,2024-03-17,CS114,Present,6,1,3,11,1
STU0867,2024-03-17,CS114,Absent,6,1,3,11,0
STU0340,2024-03-17,CS114,Absent,6,1,3,11,0
STU0875,2024-03-17,CS114,Absent,6,1,3,11,0
STU0518,2024-03-17,CS114,Present,6,1,3,11,1
STU0619,2024-03-17,CS114,Absent,6,1,3,11,0
STU1026,2024-03-17,CS114,Present,6,1,3,11,1
STU1092,2024-03-17,CS114,Present,6,1,3,11,1
STU0784,2024-03-17,CS114,Absent,6,1,3,11,0
STU0631,2024-03-17,CS114,Present,6,1,3,11,1
STU0843,2024-03-17,CS114,Present,6,1,3,11,1
STU0183,2024-03-17,CS114,Absent,6,1,3,11,0
STU0224,2024-03-17,CS114,Present,6,1,3,11,1
STU1173,2024-03-17,CS114,Absent,6,1,3,11,0
STU0706,2024-03-17,CS114,Present,6,1,3,11,1
STU0293,2024-03-17,CS114,Present,6,1,3,11,1
STU0551,2024-03-17,CS114,Present,6,1,3,11,1
STU0430,2024-03-17,CS114,Present,6,1,3,11,1
STU0816,2024-03-17,CS114,Present,6,1,3,11,1
STU0014,2024-03-17,CS114,Absent,6,1,3,11,0
STU0345,2024-03-17,CS114,Present,6,1,3,11,1
STU1008,2024-03-17,EE310,Absent,6,1,3,11,0
STU0004,2024-03-17,EE310,Present,6,1,3,11,1
STU0199,2024-03-17,EE310,Present,6,1,3,11,1
STU0144,2024-03-17,EE310,Absent,6,1,3,11,0
STU0856,2024-03-17,EE310,Absent,6,1,3,11,0
STU1076,2024-03-17,EE310,Present,6,1,3,11,1
STU0854,2024-03-17,EE310,Absent,6,1,3,11,0
STU0591,2024-03-17,EE310,Absent,6,1,3,11,0
STU0883,2024-03-17,EE310,Present,6,1,3,11,1
STU0350,2024-03-17,EE310,Absent,6,1,3,11,0
STU0362,2024-03-17,EE310,Present,6,1,3,11,1
STU0768,2024-03-17,EE310,Absent,6,1,3,11,0
STU0382,2024-03-17,EE310,Absent,6,1,3,11,0
STU0276,2024-03-17,EE310,Absent,6,1,3,11,0
STU0406,2024-03-17,EE310,Present,6,1,3,11,1
STU0997,2024-03-17,EE310,Present,6,1,3,11,1
STU0373,2024-03-17,EE310,Absent,6,1,3,11,0
STU1030,2024-03-17,EE310,Present,6,1,3,11,1
STU0226,2024-03-17,EE310,Present,6,1,3,11,1
STU0923,2024-03-17,EE310,Absent,6,1,3,11,0
STU1162,2024-03-17,EE310,Present,6,1,3,11,1
STU0436,2024-03-17,EE310,Present,6,1,3,11,1
STU0381,2024-03-17,EE310,Present,6,1,3,11,1
STU0412,2024-03-17,EE310,Present,6,1,3,11,1
STU0121,2024-03-17,EE310,Absent,6,1,3,11,0
STU0375,2024-03-17,EE310,Absent,6,1,3,11,0
STU0393,2024-03-17,EE310,Present,6,1,3,11,1
STU0532,2024-03-17,EE310,Absent,6,1,3,11,0
STU0838,2024-03-17,EE310,Absent,6,1,3,11,0
STU0903,2024-03-17,EE310,Absent,6,1,3,11,0
STU0224,2024-03-17,EE310,Present,6,1,3,11,1
STU0341,2024-03-17,EE310,Absent,6,1,3,11,0
STU0164,2024-03-17,EE310,Present,6,1,3,11,1
STU0601,2024-03-17,EE310,Absent,6,1,3,11,0
STU0176,2024-03-17,EE310,Absent,6,1,3,11,0
STU0774,2024-03-17,EE310,Present,6,1,3,11,1
STU0256,2024-03-17,EE310,Absent,6,1,3,11,0
STU0567,2024-03-17,EE310,Present,6,1,3,11,1
STU0132,2024-03-17,EE310,Absent,6,1,3,11,0
STU0701,2024-03-17,EE310,Present,6,1,3,11,1
STU0061,2024-03-17,EE310,Absent,6,1,3,11,0
STU1200,2024-03-17,EE310,Present,6,1,3,11,1
STU0481,2024-03-17,EE310,Present,6,1,3,11,1
STU0979,2024-03-17,EE310,Present,6,1,3,11,1
STU0994,2024-03-17,EE310,Present,6,1,3,11,1
STU0207,2024-03-17,EE310,Present,6,1,3,11,1
STU0020,2024-03-17,EE310,Absent,6,1,3,11,0
STU0126,2024-03-17,EE310,Present,6,1,3,11,1
STU0545,2024-03-17,EE310,Present,6,1,3,11,1
STU0015,2024-03-17,EE310,Present,6,1,3,11,1
STU1193,2024-03-17,EE310,Absent,6,1,3,11,0
STU0086,2024-03-17,CS104,Absent,6,1,3,11,0
STU0199,2024-03-17,CS104,Absent,6,1,3,11,0
STU0433,2024-03-17,CS104,Absent,6,1,3,11,0
STU1070,2024-03-17,CS104,Present,6,1,3,11,1
STU0015,2024-03-17,CS104,Present,6,1,3,11,1
STU0770,2024-03-17,CS104,Present,6,1,3,11,1
STU1066,2024-03-17,CS104,Absent,6,1,3,11,0
STU0545,2024-03-17,CS104,Absent,6,1,3,11,0
STU0996,2024-03-17,CS104,Present,6,1,3,11,1
STU0970,2024-03-17,CS104,Present,6,1,3,11,1
STU0691,2024-03-17,CS104,Present,6,1,3,11,1
STU0880,2024-03-17,CS104,Present,6,1,3,11,1
STU0690,2024-03-17,CS104,Absent,6,1,3,11,0
STU0760,2024-03-17,CS104,Absent,6,1,3,11,0
STU0703,2024-03-17,CS104,Absent,6,1,3,11,0
STU0646,2024-03-17,CS104,Present,6,1,3,11,1
STU0491,2024-03-17,CS104,Absent,6,1,3,11,0
STU0740,2024-03-17,CS104,Absent,6,1,3,11,0
STU0817,2024-03-17,CS104,Absent,6,1,3,11,0
STU0776,2024-03-17,CS104,Absent,6,1,3,11,0
STU0118,2024-03-17,CS104,Absent,6,1,3,11,0
STU0730,2024-03-17,CS104,Absent,6,1,3,11,0
STU0677,2024-03-17,CS104,Absent,6,1,3,11,0
STU0206,2024-03-17,CS104,Absent,6,1,3,11,0
STU0007,2024-03-17,CS104,Absent,6,1,3,11,0
STU0936,2024-03-17,CS104,Absent,6,1,3,11,0
STU0823,2024-03-17,CS104,Absent,6,1,3,11,0
STU0285,2024-03-17,CS104,Absent,6,1,3,11,0
STU0053,2024-03-17,CS104,Present,6,1,3,11,1
STU0252,2024-03-17,CS104,Present,6,1,3,11,1
STU1087,2024-03-17,CS104,Present,6,1,3,11,1
STU0573,2024-03-17,CS104,Present,6,1,3,11,1
STU0510,2024-03-17,CS104,Absent,6,1,3,11,0
STU0755,2024-03-17,CS104,Present,6,1,3,11,1
STU0926,2024-03-17,CS104,Absent,6,1,3,11,0
STU0974,2024-03-17,CS104,Present,6,1,3,11,1
STU1055,2024-03-17,CS104,Present,6,1,3,11,1
STU0847,2024-03-17,CS104,Absent,6,1,3,11,0
STU0385,2024-03-17,CS104,Absent,6,1,3,11,0
STU0660,2024-03-17,CS104,Present,6,1,3,11,1
STU0035,2024-03-17,CS104,Absent,6,1,3,11,0
STU0738,2024-03-17,CS104,Absent,6,1,3,11,0
STU0094,2024-03-17,CS104,Present,6,1,3,11,1
STU0667,2024-03-17,CS104,Present,6,1,3,11,1
STU0910,2024-03-17,CS104,Absent,6,1,3,11,0
STU0479,2024-03-17,CS104,Present,6,1,3,11,1
STU0993,2024-03-17,CS104,Present,6,1,3,11,1
STU0820,2024-03-17,CS104,Present,6,1,3,11,1
STU0167,2024-03-17,CS104,Absent,6,1,3,11,0
STU0714,2024-03-17,CS104,Absent,6,1,3,11,0
STU1124,2024-03-18,EE303,Present,0,0,3,12,1
STU0957,2024-03-18,EE303,Present,0,0,3,12,1
STU0345,2024-03-18,EE303,Absent,0,0,3,12,0
STU0914,2024-03-18,EE303,Present,0,0,3,12,1
STU0237,2024-03-18,EE303,Present,0,0,3,12,1
STU0988,2024-03-18,EE303,Present,0,0,3,12,1
STU1108,2024-03-18,EE303,Present,0,0,3,12,1
STU0494,2024-03-18,EE303,Absent,0,0,3,12,0
STU0499,2024-03-18,EE303,Absent,0,0,3,12,0
STU0434,2024-03-18,EE303,Present,0,0,3,12,1
STU0350,2024-03-18,EE303,Absent,0,0,3,12,0
STU0184,2024-03-18,EE303,Present,0,0,3,12,1
STU0217,2024-03-18,EE303,Absent,0,0,3,12,0
STU0891,2024-03-18,EE303,Present,0,0,3,12,1
STU0060,2024-03-18,EE303,Present,0,0,3,12,1
STU0329,2024-03-18,EE303,Absent,0,0,3,12,0
STU0669,2024-03-18,EE303,Absent,0,0,3,12,0
STU0786,2024-03-18,EE303,Present,0,0,3,12,1
STU0575,2024-03-18,EE303,Present,0,0,3,12,1
STU0452,2024-03-18,EE303,Present,0,0,3,12,1
STU0528,2024-03-18,EE303,Present,0,0,3,12,1
STU0976,2024-03-18,EE303,Present,0,0,3,12,1
STU0253,2024-03-18,EE303,Absent,0,0,3,12,0
STU0279,2024-03-18,EE303,Present,0,0,3,12,1
STU1095,2024-03-18,EE303,Absent,0,0,3,12,0
STU1008,2024-03-18,EE303,Present,0,0,3,12,1
STU0186,2024-03-18,EE303,Present,0,0,3,12,1
STU0682,2024-03-18,EE303,Present,0,0,3,12,1
STU0459,2024-03-18,EE303,Present,0,0,3,12,1
STU1180,2024-03-18,EE303,Present,0,0,3,12,1
STU0133,2024-03-18,EE303,Present,0,0,3,12,1
STU0703,2024-03-18,EE303,Present,0,0,3,12,1
STU0773,2024-03-18,EE303,Present,0,0,3,12,1
STU0782,2024-03-18,EE303,Present,0,0,3,12,1
STU1151,2024-03-18,EE303,Present,0,0,3,12,1
STU0895,2024-03-18,EE303,Present,0,0,3,12,1
STU0478,2024-03-18,EE303,Present,0,0,3,12,1
STU0458,2024-03-18,EE303,Present,0,0,3,12,1
STU0531,2024-03-18,EE303,Present,0,0,3,12,1
STU0596,2024-03-18,EE303,Present,0,0,3,12,1
STU0180,2024-03-18,EE303,Present,0,0,3,12,1
STU0229,2024-03-18,EE303,Present,0,0,3,12,1
STU0183,2024-03-18,EE303,Present,0,0,3,12,1
STU0697,2024-03-18,EE303,Present,0,0,3,12,1
STU0386,2024-03-18,EE303,Present,0,0,3,12,1
STU0238,2024-03-18,EE303,Present,0,0,3,12,1
STU1174,2024-03-18,EE303,Present,0,0,3,12,1
STU0754,2024-03-18,EE303,Present,0,0,3,12,1
STU0261,2024-03-18,EE303,Present,0,0,3,12,1
STU0642,2024-03-18,EE303,Present,0,0,3,12,1
STU0779,2024-03-18,EE303,Present,0,0,3,12,1
STU0004,2024-03-18,EE306,Present,0,0,3,12,1
STU0637,2024-03-18,EE306,Absent,0,0,3,12,0
STU0127,2024-03-18,EE306,Present,0,0,3,12,1
STU1097,2024-03-18,EE306,Present,0,0,3,12,1
STU0389,2024-03-18,EE306,Absent,0,0,3,12,0
STU0795,2024-03-18,EE306,Present,0,0,3,12,1
STU0868,2024-03-18,EE306,Present,0,0,3,12,1
STU0655,2024-03-18,EE306,Present,0,0,3,12,1
STU0748,2024-03-18,EE306,Present,0,0,3,12,1
STU0259,2024-03-18,EE306,Present,0,0,3,12,1
STU1065,2024-03-18,EE306,Present,0,0,3,12,1
STU0455,2024-03-18,EE306,Absent,0,0,3,12,0
STU0219,2024-03-18,EE306,Present,0,0,3,12,1
STU0810,2024-03-18,EE306,Absent,0,0,3,12,0
STU0019,2024-03-18,EE306,Absent,0,0,3,12,0
STU1103,2024-03-18,EE306,Present,0,0,3,12,1
STU0944,2024-03-18,EE306,Present,0,0,3,12,1
STU0648,2024-03-18,EE306,Present,0,0,3,12,1
STU0297,2024-03-18,EE306,Present,0,0,3,12,1
STU0608,2024-03-18,EE306,Present,0,0,3,12,1
STU0449,2024-03-18,EE306,Present,0,0,3,12,1
STU1024,2024-03-18,EE306,Present,0,0,3,12,1
STU0934,2024-03-18,EE306,Present,0,0,3,12,1
STU0302,2024-03-18,EE306,Present,0,0,3,12,1
STU0581,2024-03-18,EE306,Present,0,0,3,12,1
STU0299,2024-03-18,EE306,Present,0,0,3,12,1
STU0071,2024-03-18,EE306,Present,0,0,3,12,1
STU0656,2024-03-18,EE306,Present,0,0,3,12,1
STU0633,2024-03-18,EE306,Present,0,0,3,12,1
STU1029,2024-03-18,EE306,Present,0,0,3,12,1
STU0253,2024-03-18,EE306,Present,0,0,3,12,1
STU0561,2024-03-18,EE306,Present,0,0,3,12,1
STU1176,2024-03-18,EE306,Present,0,0,3,12,1
STU0980,2024-03-18,EE306,Present,0,0,3,12,1
STU0442,2024-03-18,EE306,Present,0,0,3,12,1
STU1014,2024-03-18,EE306,Absent,0,0,3,12,0
STU0597,2024-03-18,EE306,Present,0,0,3,12,1
STU0772,2024-03-18,EE306,Present,0,0,3,12,1
STU0121,2024-03-18,EE306,Present,0,0,3,12,1
STU0683,2024-03-18,EE306,Present,0,0,3,12,1
STU0313,2024-03-18,EE306,Present,0,0,3,12,1
STU0432,2024-03-18,EE306,Present,0,0,3,12,1
STU0461,2024-03-18,EE306,Absent,0,0,3,12,0
STU0108,2024-03-18,CS107,Present,0,0,3,12,1
STU0367,2024-03-18,CS107,Present,0,0,3,12,1
STU0999,2024-03-18,CS107,Present,0,0,3,12,1
STU0803,2024-03-18,CS107,Present,0,0,3,12,1
STU0613,2024-03-18,CS107,Absent,0,0,3,12,0
STU0327,2024-03-18,CS107,Absent,0,0,3,12,0
STU0045,2024-03-18,CS107,Present,0,0,3,12,1
STU1123,2024-03-18,CS107,Absent,0,0,3,12,0
STU0804,2024-03-18,CS107,Absent,0,0,3,12,0
STU0692,2024-03-18,CS107,Present,0,0,3,12,1
STU0866,2024-03-18,CS107,Present,0,0,3,12,1
STU0970,2024-03-18,CS107,Present,0,0,3,12,1
STU0714,2024-03-18,CS107,Present,0,0,3,12,1
STU0802,2024-03-18,CS107,Absent,0,0,3,12,0
STU0801,2024-03-18,CS107,Present,0,0,3,12,1
STU0148,2024-03-18,CS107,Present,0,0,3,12,1
STU1082,2024-03-18,CS107,Present,0,0,3,12,1
STU0580,2024-03-18,CS107,Present,0,0,3,12,1
STU0579,2024-03-18,CS107,Present,0,0,3,12,1
STU0400,2024-03-18,CS107,Absent,0,0,3,12,0
STU0807,2024-03-18,CS107,Present,0,0,3,12,1
STU0200,2024-03-18,CS107,Present,0,0,3,12,1
STU0269,2024-03-18,CS107,Present,0,0,3,12,1
STU0663,2024-03-18,CS107,Present,0,0,3,12,1
STU1189,2024-03-18,CS107,Present,0,0,3,12,1
STU0111,2024-03-18,CS107,Present,0,0,3,12,1
STU0623,2024-03-18,CS107,Absent,0,0,3,12,0
STU0938,2024-03-18,CS107,Absent,0,0,3,12,0
STU0336,2024-03-18,CS107,Present,0,0,3,12,1
STU1183,2024-03-18,CS107,Present,0,0,3,12,1
STU0282,2024-03-18,CS107,Present,0,0,3,12,1
STU0905,2024-03-18,CS107,Absent,0,0,3,12,0
STU0989,2024-03-18,CS107,Absent,0,0,3,12,0
STU0597,2024-03-18,CS107,Present,0,0,3,12,1
STU0297,2024-03-18,CS107,Present,0,0,3,12,1
STU0430,2024-03-18,CS107,Present,0,0,3,12,1
STU0447,2024-03-18,CS107,Present,0,0,3,12,1
STU0401,2024-03-18,CS107,Present,0,0,3,12,1
STU0019,2024-03-18,CS107,Present,0,0,3,12,1
STU0742,2024-03-18,CS107,Present,0,0,3,12,1
