timestamp,building,units_consumed,date,hour,day_of_week,is_weekend,week,is_anomaly
2024-03-08 12:00:00,Hostel Block 1,16.572,2024-03-08,12,4,0,10,0
2024-03-08 13:00:00,Hostel Block 1,16.641,2024-03-08,13,4,0,10,0
2024-03-08 14:00:00,Hostel Block 1,18.329,2024-03-08,14,4,0,10,0
2024-03-08 15:00:00,Hostel Block 1,17.736,2024-03-08,15,4,0,10,0
2024-03-08 16:00:00,Hostel Block 1,18.492,2024-03-08,16,4,0,10,0
2024-03-08 17:00:00,Hostel Block 1,17.508,2024-03-08,17,4,0,10,0
2024-03-08 18:00:00,Hostel Block 1,13.416,2024-03-08,18,4,0,10,0
2024-03-08 19:00:00,Hostel Block 1,21.348,2024-03-08,19,4,0,10,0
2024-03-08 20:00:00,Hostel Block 1,21.05,2024-03-08,20,4,0,10,0
2024-03-08 21:00:00,Hostel Block 1,12.714,2024-03-08,21,4,0,10,0
2024-03-08 22:00:00,Hostel Block 1,21.317,2024-03-08,22,4,0,10,0
2024-03-08 23:00:00,Hostel Block 1,24.058,2024-03-08,23,4,0,10,0
2024-03-09 00:00:00,Hostel Block 1,24.934,2024-03-09,0,5,1,10,0
2024-03-09 01:00:00,Hostel Block 1,25.288,2024-03-09,1,5,1,10,0
2024-03-09 02:00:00,Hostel Block 1,23.085,2024-03-09,2,5,1,10,0
2024-03-09 03:00:00,Hostel Block 1,25.823,2024-03-09,3,5,1,10,0
2024-03-09 04:00:00,Hostel Block 1,26.787,2024-03-09,4,5,1,10,0
2024-03-09 05:00:00,Hostel Block 1,20.235,2024-03-09,5,5,1,10,0
2024-03-09 06:00:00,Hostel Block 1,1.519,2024-03-09,6,5,1,10,0
2024-03-09 07:00:00,Hostel Block 1,1.738,2024-03-09,7,5,1,10,0
2024-03-09 08:00:00,Hostel Block 1,5.243,2024-03-09,8,5,1,10,0
2024-03-09 09:00:00,Hostel Block 1,5.291,2024-03-09,9,5,1,10,0
2024-03-09 10:00:00,Hostel Block 1,9.245,2024-03-09,10,5,1,10,0
2024-03-09 11:00:00,Hostel Block 1,13.295,2024-03-09,11,5,1,10,0
2024-03-09 12:00:00,Hostel Block 1,17.009,2024-03-09,12,5,1,10,0
2024-03-09 13:00:00,Hostel Block 1,13.787,2024-03-09,13,5,1,10,0
2024-03-09 14:00:00,Hostel Block 1,11.611,2024-03-09,14,5,1,10,0
2024-03-09 15:00:00,Hostel Block 1,8.22,2024-03-09,15,5,1,10,0
2024-03-09 16:00:00,Hostel Block 1,8.224,2024-03-09,16,5,1,10,0
2024-03-09 17:00:00,Hostel Block 1,11.202,2024-03-09,17,5,1,10,0
2024-03-09 18:00:00,Hostel Block 1,11.856,2024-03-09,18,5,1,10,0
2024-03-09 19:00:00,Hostel Block 1,9.405,2024-03-09,19,5,1,10,0
2024-03-09 20:00:00,Hostel Block 1,6.907,2024-03-09,20,5,1,10,0
2024-03-09 21:00:00,Hostel Block 1,4.11,2024-03-09,21,5,1,10,0
2024-03-09 22:00:00,Hostel Block 1,26.296,2024-03-09,22,5,1,10,0
2024-03-09 23:00:00,Hostel Block 1,21.975,2024-03-09,23,5,1,10,0
2024-03-10 00:00:00,Hostel Block 1,25.783,2024-03-10,0,6,1,10,0
2024-03-10 01:00:00,Hostel Block 1,26.146,2024-03-10,1,6,1,10,0
2024-03-10 02:00:00,Hostel Block 1,20.881,2024-03-10,2,6,1,10,0
2024-03-10 03:00:00,Hostel Block 1,25.543,2024-03-10,3,6,1,10,0
2024-03-10 04:00:00,Hostel Block 1,20.941,2024-03-10,4,6,1,10,0
2024-03-10 05:00:00,Hostel Block 1,20.284,2024-03-10,5,6,1,10,0
2024-03-10 06:00:00,Hostel Block 1,1.417,2024-03-10,6,6,1,10,0
2024-03-10 07:00:00,Hostel Block 1,2.855,2024-03-10,7,6,1,10,0
2024-03-10 08:00:00,Hostel Block 1,5.63,2024-03-10,8,6,1,10,0
2024-03-10 09:00:00,Hostel Block 1,6.077,2024-03-10,9,6,1,10,0
2024-03-10 10:00:00,Hostel Block 1,9.452,2024-03-10,10,6,1,10,0
2024-03-10 11:00:00,Hostel Block 1,13.172,2024-03-10,11,6,1,10,0
2024-03-10 12:00:00,Hostel Block 1,15.172,2024-03-10,12,6,1,10,0
2024-03-10 13:00:00,Hostel Block 1,15.128,2024-03-10,13,6,1,10,0
2024-03-10 14:00:00,Hostel Block 1,11.737,2024-03-10,14,6,1,10,0
2024-03-10 15:00:00,Hostel Block 1,8.2,2024-03-10,15,6,1,10,0
2024-03-10 16:00:00,Hostel Block 1,8.128,2024-03-10,16,6,1,10,0
2024-03-10 17:00:00,Hostel Block 1,10.653,2024-03-10,17,6,1,10,0
2024-03-10 18:00:00,Hostel Block 1,11.488,2024-03-10,18,6,1,10,0
2024-03-10 19:00:00,Hostel Block 1,11.267,2024-03-10,19,6,1,10,0
2024-03-10 20:00:00,Hostel Block 1,6.711,2024-03-10,20,6,1,10,0
2024-03-10 21:00:00,Hostel Block 1,3.862,2024-03-10,21,6,1,10,0
2024-03-10 22:00:00,Hostel Block 1,26.479,2024-03-10,22,6,1,10,0
2024-03-10 23:00:00,Hostel Block 1,24.492,2024-03-10,23,6,1,10,0
2024-03-11 00:00:00,Hostel Block 1,21.729,2024-03-11,0,0,0,11,0
2024-03-11 01:00:00,Hostel Block 1,19.718,2024-03-11,1,0,0,11,0
2024-03-11 02:00:00,Hostel Block 1,27.017,2024-03-11,2,0,0,11,0
2024-03-11 03:00:00,Hostel Block 1,25.599,2024-03-11,3,0,0,11,0
2024-03-11 04:00:00,Hostel Block 1,23.357,2024-03-11,4,0,0,11,0
2024-03-11 05:00:00,Hostel Block 1,23.5,2024-03-11,5,0,0,11,0
2024-03-11 06:00:00,Hostel Block 1,4.469,2024-03-11,6,0,0,11,0
2024-03-11 07:00:00,Hostel Block 1,8.159,2024-03-11,7,0,0,11,0
2024-03-11 08:00:00,Hostel Block 1,11.907,2024-03-11,8,0,0,11,0
2024-03-11 09:00:00,Hostel Block 1,24.948,2024-03-11,9,0,0,11,0
2024-03-11 10:00:00,Hostel Block 1,27.928,2024-03-11,10,0,0,11,0
2024-03-11 11:00:00,Hostel Block 1,23.459,2024-03-11,11,0,0,11,0
2024-03-11 12:00:00,Hostel Block 1,15.735,2024-03-11,12,0,0,11,0
2024-03-11 13:00:00,Hostel Block 1,19.624,2024-03-11,13,0,0,11,0
2024-03-11 14:00:00,Hostel Block 1,19.053,2024-03-11,14,0,0,11,0
2024-03-11 15:00:00,Hostel Block 1,22.458,2024-03-11,15,0,0,11,0
2024-03-11 16:00:00,Hostel Block 1,12.168,2024-03-11,16,0,0,11,0
2024-03-11 17:00:00,Hostel Block 1,12.894,2024-03-11,17,0,0,11,0
2024-03-11 18:00:00,Hostel Block 1,18.413,2024-03-11,18,0,0,11,0
2024-03-11 19:00:00,Hostel Block 1,19.74,2024-03-11,19,0,0,11,0
2024-03-11 20:00:00,Hostel Block 1,19.076500000000003,2024-03-11,20,0,0,11,0
2024-03-11 21:00:00,Hostel Block 1,56.47512353765783,2024-03-11,21,0,0,11,1
2024-03-11 22:00:00,Hostel Block 1,28.307,2024-03-11,22,0,0,11,0
2024-03-11 23:00:00,Hostel Block 1,21.055,2024-03-11,23,0,0,11,0
2024-03-12 00:00:00,Hostel Block 1,20.738,2024-03-12,0,1,0,11,0
2024-03-12 01:00:00,Hostel Block 1,20.373,2024-03-12,1,1,0,11,0
2024-03-12 02:00:00,Hostel Block 1,17.577,2024-03-12,2,1,0,11,0
2024-03-12 03:00:00,Hostel Block 1,23.718,2024-03-12,3,1,0,11,0
2024-03-12 04:00:00,Hostel Block 1,20.568,2024-03-12,4,1,0,11,0
2024-03-12 05:00:00,Hostel Block 1,22.352,2024-03-12,5,1,0,11,0
2024-03-12 06:00:00,Hostel Block 1,3.118,2024-03-12,6,1,0,11,0
2024-03-12 07:00:00,Hostel Block 1,8.354,2024-03-12,7,1,0,11,0
2024-03-12 08:00:00,Hostel Block 1,15.233,2024-03-12,8,1,0,11,0
2024-03-12 09:00:00,Hostel Block 1,14.799,2024-03-12,9,1,0,11,0
2024-03-12 10:00:00,Hostel Block 1,26.471,2024-03-12,10,1,0,11,0
2024-03-12 11:00:00,Hostel Block 1,21.785,2024-03-12,11,1,0,11,0
2024-03-12 12:00:00,Hostel Block 1,18.49,2024-03-12,12,1,0,11,0
2024-03-12 13:00:00,Hostel Block 1,21.722,2024-03-12,13,1,0,11,0
2024-03-12 14:00:00,Hostel Block 1,20.757,2024-03-12,14,1,0,11,0
2024-03-12 15:00:00,Hostel Block 1,18.356,2024-03-12,15,1,0,11,0
2024-03-12 16:00:00,Hostel Block 1,13.664,2024-03-12,16,1,0,11,0
2024-03-12 17:00:00,Hostel Block 1,12.801,2024-03-12,17,1,0,11,0
2024-03-12 18:00:00,Hostel Block 1,19.282,2024-03-12,18,1,0,11,0
2024-03-12 19:00:00,Hostel Block 1,19.081,2024-03-12,19,1,0,11,0
2024-03-12 20:00:00,Hostel Block 1,18.568,2024-03-12,20,1,0,11,0
2024-03-12 21:00:00,Hostel Block 1,11.457,2024-03-12,21,1,0,11,0
2024-03-12 22:00:00,Hostel Block 1,19.18,2024-03-12,22,1,0,11,0
2024-03-12 23:00:00,Hostel Block 1,26.102,2024-03-12,23,1,0,11,0
2024-03-13 00:00:00,Hostel Block 1,25.423,2024-03-13,0,2,0,11,0
2024-03-13 01:00:00,Hostel Block 1,23.141,2024-03-13,1,2,0,11,0
2024-03-13 02:00:00,Hostel Block 1,22.726,2024-03-13,2,2,0,11,0
2024-03-13 03:00:00,Hostel Block 1,21.213,2024-03-13,3,2,0,11,0
2024-03-13 04:00:00,Hostel Block 1,19.312,2024-03-13,4,2,0,11,0
2024-03-13 05:00:00,Hostel Block 1,24.399,2024-03-13,5,2,0,11,0
2024-03-13 06:00:00,Hostel Block 1,3.157,2024-03-13,6,2,0,11,0
2024-03-13 07:00:00,Hostel Block 1,8.516,2024-03-13,7,2,0,11,0
2024-03-13 08:00:00,Hostel Block 1,13.327,2024-03-13,8,2,0,11,0
2024-03-13 09:00:00,Hostel Block 1,23.533,2024-03-13,9,2,0,11,0
2024-03-13 10:00:00,Hostel Block 1,18.95,2024-03-13,10,2,0,11,0
2024-03-13 11:00:00,Hostel Block 1,18.328,2024-03-13,11,2,0,11,0
2024-03-13 12:00:00,Hostel Block 1,16.808,2024-03-13,12,2,0,11,0
2024-03-13 13:00:00,Hostel Block 1,24.024,2024-03-13,13,2,0,11,0
2024-03-13 14:00:00,Hostel Block 1,21.268,2024-03-13,14,2,0,11,0
2024-03-13 15:00:00,Hostel Block 1,15.39,2024-03-13,15,2,0,11,0
2024-03-13 16:00:00,Hostel Block 1,14.136,2024-03-13,16,2,0,11,0
2024-03-13 17:00:00,Hostel Block 1,12.701,2024-03-13,17,2,0,11,0
2024-03-13 18:00:00,Hostel Block 1,17.982,2024-03-13,18,2,0,11,0
2024-03-13 19:00:00,Hostel Block 1,17.354,2024-03-13,19,2,0,11,0
2024-03-13 20:00:00,Hostel Block 1,20.4,2024-03-13,20,2,0,11,0
2024-03-13 21:00:00,Hostel Block 1,10.286,2024-03-13,21,2,0,11,0
2024-03-13 22:00:00,Hostel Block 1,22.47,2024-03-13,22,2,0,11,0
2024-03-13 23:00:00,Hostel Block 1,20.36,2024-03-13,23,2,0,11,0
2024-03-14 00:00:00,Hostel Block 1,23.636,2024-03-14,0,3,0,11,0
2024-03-14 01:00:00,Hostel Block 1,27.414,2024-03-14,1,3,0,11,0
2024-03-14 02:00:00,Hostel Block 1,24.208,2024-03-14,2,3,0,11,0
2024-03-14 03:00:00,Hostel Block 1,19.6,2024-03-14,3,3,0,11,0
2024-03-14 04:00:00,Hostel Block 1,21.566,2024-03-14,4,3,0,11,0
2024-03-14 05:00:00,Hostel Block 1,21.011,2024-03-14,5,3,0,11,0
2024-03-14 06:00:00,Hostel Block 1,4.207,2024-03-14,6,3,0,11,0
2024-03-14 07:00:00,Hostel Block 1,7.375,2024-03-14,7,3,0,11,0
2024-03-14 08:00:00,Hostel Block 1,17.401,2024-03-14,8,3,0,11,0
2024-03-14 09:00:00,Hostel Block 1,21.631,2024-03-14,9,3,0,11,0
2024-03-14 10:00:00,Hostel Block 1,27.882,2024-03-14,10,3,0,11,0
2024-03-14 11:00:00,Hostel Block 1,20.834,2024-03-14,11,3,0,11,0
2024-03-14 12:00:00,Hostel Block 1,23.097,2024-03-14,12,3,0,11,0
2024-03-14 13:00:00,Hostel Block 1,20.337,2024-03-14,13,3,0,11,0
2024-03-14 14:00:00,Hostel Block 1,20.457,2024-03-14,14,3,0,11,0
2024-03-14 15:00:00,Hostel Block 1,19.692,2024-03-14,15,3,0,11,0
2024-03-14 16:00:00,Hostel Block 1,12.44,2024-03-14,16,3,0,11,0
2024-03-14 17:00:00,Hostel Block 1,13.483,2024-03-14,17,3,0,11,0
2024-03-14 18:00:00,Hostel Block 1,18.586,2024-03-14,18,3,0,11,0
2024-03-14 19:00:00,Hostel Block 1,22.076,2024-03-14,19,3,0,11,0
2024-03-14 20:00:00,Hostel Block 1,15.298,2024-03-14,20,3,0,11,0
2024-03-14 21:00:00,Hostel Block 1,13.063,2024-03-14,21,3,0,11,0
2024-03-14 22:00:00,Hostel Block 1,27.353,2024-03-14,22,3,0,11,0
2024-03-14 23:00:00,Hostel Block 1,14.542,2024-03-14,23,3,0,11,0
2024-03-15 00:00:00,Hostel Block 1,21.501,2024-03-15,0,4,0,11,0
2024-03-15 01:00:00,Hostel Block 1,22.08,2024-03-15,1,4,0,11,0
2024-03-15 02:00:00,Hostel Block 1,27.032,2024-03-15,2,4,0,11,0
2024-03-15 04:00:00,Hostel Block 1,24.131,2024-03-15,4,4,0,11,0
2024-03-15 05:00:00,Hostel Block 1,16.742,2024-03-15,5,4,0,11,0
2024-03-15 06:00:00,Hostel Block 1,3.75,2024-03-15,6,4,0,11,0
2024-03-15 07:00:00,Hostel Block 1,8.951,2024-03-15,7,4,0,11,0
2024-03-15 08:00:00,Hostel Block 1,17.707,2024-03-15,8,4,0,11,0
2024-03-15 09:00:00,Hostel Block 1,21.86,2024-03-15,9,4,0,11,0
2024-03-15 10:00:00,Hostel Block 1,28.757,2024-03-15,10,4,0,11,0
2024-03-15 11:00:00,Hostel Block 1,22.059,2024-03-15,11,4,0,11,0
2024-03-15 12:00:00,Hostel Block 1,16.282,2024-03-15,12,4,0,11,0
2024-03-15 13:00:00,Hostel Block 1,18.926,2024-03-15,13,4,0,11,0
2024-03-15 14:00:00,Hostel Block 1,20.021,2024-03-15,14,4,0,11,0
2024-03-15 15:00:00,Hostel Block 1,17.678,2024-03-15,15,4,0,11,0
2024-03-15 16:00:00,Hostel Block 1,19.654,2024-03-15,16,4,0,11,0
2024-03-15 17:00:00,Hostel Block 1,13.934,2024-03-15,17,4,0,11,0
2024-03-15 18:00:00,Hostel Block 1,16.923,2024-03-15,18,4,0,11,0
2024-03-15 19:00:00,Hostel Block 1,21.437,2024-03-15,19,4,0,11,0
2024-03-15 20:00:00,Hostel Block 1,20.552,2024-03-15,20,4,0,11,0
2024-03-15 21:00:00,Hostel Block 1,9.729,2024-03-15,21,4,0,11,0
2024-03-15 22:00:00,Hostel Block 1,24.599,2024-03-15,22,4,0,11,0
2024-03-15 23:00:00,Hostel Block 1,23.083,2024-03-15,23,4,0,11,0
2024-03-16 00:00:00,Hostel Block 1,21.088,2024-03-16,0,5,1,11,0
2024-03-16 01:00:00,Hostel Block 1,25.486,2024-03-16,1,5,1,11,0
2024-03-16 02:00:00,Hostel Block 1,16.201,2024-03-16,2,5,1,11,0
2024-03-16 03:00:00,Hostel Block 1,25.771,2024-03-16,3,5,1,11,0
2024-03-16 04:00:00,Hostel Block 1,25.202,2024-03-16,4,5,1,11,0
2024-03-16 05:00:00,Hostel Block 1,24.341,2024-03-16,5,5,1,11,0
2024-03-16 06:00:00,Hostel Block 1,1.292,2024-03-16,6,5,1,11,0
2024-03-16 07:00:00,Hostel Block 1,2.459,2024-03-16,7,5,1,11,0
2024-03-16 08:00:00,Hostel Block 1,5.733,2024-03-16,8,5,1,11,0
2024-03-16 09:00:00,Hostel Block 1,6.688,2024-03-16,9,5,1,11,0
2024-03-16 10:00:00,Hostel Block 1,10.784,2024-03-16,10,5,1,11,0
2024-03-16 11:00:00,Hostel Block 1,10.231,2024-03-16,11,5,1,11,0
2024-03-16 12:00:00,Hostel Block 1,11.872,2024-03-16,12,5,1,11,0
2024-03-16 13:00:00,Hostel Block 1,12.742,2024-03-16,13,5,1,11,0
2024-03-16 14:00:00,Hostel Block 1,9.149,2024-03-16,14,5,1,11,0
2024-03-16 15:00:00,Hostel Block 1,10.171,2024-03-16,15,5,1,11,0
2024-03-16 16:00:00,Hostel Block 1,6.671,2024-03-16,16,5,1,11,0
2024-03-16 17:00:00,Hostel Block 1,10.637,2024-03-16,17,5,1,11,0
2024-03-16 18:00:00,Hostel Block 1,10.803,2024-03-16,18,5,1,11,0
2024-03-16 19:00:00,Hostel Block 1,8.847,2024-03-16,19,5,1,11,0
2024-03-16 20:00:00,Hostel Block 1,6.368,2024-03-16,20,5,1,11,0
2024-03-16 21:00:00,Hostel Block 1,3.405,2024-03-16,21,5,1,11,0
2024-03-16 22:00:00,Hostel Block 1,25.463,2024-03-16,22,5,1,11,0
2024-03-16 23:00:00,Hostel Block 1,24.52,2024-03-16,23,5,1,11,0
2024-03-17 00:00:00,Hostel Block 1,20.487,2024-03-17,0,6,1,11,0
2024-03-17 01:00:00,Hostel Block 1,22.85,2024-03-17,1,6,1,11,0
2024-03-17 02:00:00,Hostel Block 1,20.16,2024-03-17,2,6,1,11,0
2024-03-17 03:00:00,Hostel Block 1,22.125,2024-03-17,3,6,1,11,0
2024-03-17 04:00:00,Hostel Block 1,21.431,2024-03-17,4,6,1,11,0
2024-03-17 05:00:00,Hostel Block 1,26.006,2024-03-17,5,6,1,11,0
2024-03-17 06:00:00,Hostel Block 1,1.3,2024-03-17,6,6,1,11,0
2024-03-17 07:00:00,Hostel Block 1,1.99,2024-03-17,7,6,1,11,0
2024-03-17 08:00:00,Hostel Block 1,4.043,2024-03-17,8,6,1,11,0
2024-03-17 09:00:00,Hostel Block 1,6.725,2024-03-17,9,6,1,11,0
2024-03-17 10:00:00,Hostel Block 1,10.408,2024-03-17,10,6,1,11,0
2024-03-17 11:00:00,Hostel Block 1,11.88,2024-03-17,11,6,1,11,0
2024-03-17 12:00:00,Hostel Block 1,11.144000000000002,2024-03-17,12,6,1,11,0
2024-03-17 13:00:00,Hostel Block 1,14.045,2024-03-17,13,6,1,11,0
2024-03-17 14:00:00,Hostel Block 1,10.439,2024-03-17,14,6,1,11,0
2024-03-17 15:00:00,Hostel Block 1,9.407,2024-03-17,15,6,1,11,0
2024-03-17 16:00:00,Hostel Block 1,8.123,2024-03-17,16,6,1,11,0
2024-03-17 17:00:00,Hostel Block 1,10.127,2024-03-17,17,6,1,11,0
2024-03-17 18:00:00,Hostel Block 1,11.161,2024-03-17,18,6,1,11,0
2024-03-17 19:00:00,Hostel Block 1,7.247,2024-03-17,19,6,1,11,0
2024-03-17 20:00:00,Hostel Block 1,7.206,2024-03-17,20,6,1,11,0
2024-03-17 21:00:00,Hostel Block 1,7.226500000000003,2024-03-17,21,6,1,11,0
2024-03-17 22:00:00,Hostel Block 1,20.873,2024-03-17,22,6,1,11,0
2024-03-17 23:00:00,Hostel Block 1,23.005,2024-03-17,23,6,1,11,0
2024-03-18 00:00:00,Hostel Block 1,22.775,2024-03-18,0,0,0,12,0
2024-03-18 01:00:00,Hostel Block 1,26.995,2024-03-18,1,0,0,12,0
2024-03-18 02:00:00,Hostel Block 1,17.849,2024-03-18,2,0,0,12,0
2024-03-18 03:00:00,Hostel Block 1,22.661,2024-03-18,3,0,0,12,0
2024-03-18 04:00:00,Hostel Block 1,22.221,2024-03-18,4,0,0,12,0
2024-03-18 05:00:00,Hostel Block 1,26.016,2024-03-18,5,0,0,12,0
2024-03-18 06:00:00,Hostel Block 1,3.519,2024-03-18,6,0,0,12,0
2024-03-18 07:00:00,Hostel Block 1,8.619,2024-03-18,7,0,0,12,0
2024-03-18 08:00:00,Hostel Block 1,17.451,2024-03-18,8,0,0,12,0
2024-03-18 09:00:00,Hostel Block 1,22.891,2024-03-18,9,0,0,12,0
2024-03-18 10:00:00,Hostel Block 1,28.915,2024-03-18,10,0,0,12,0
2024-03-18 11:00:00,Hostel Block 1,21.396,2024-03-18,11,0,0,12,0
2024-03-18 12:00:00,Hostel Block 1,18.648,2024-03-18,12,0,0,12,0
2024-03-18 13:00:00,Hostel Block 1,18.982,2024-03-18,13,0,0,12,0
2024-03-18 14:00:00,Hostel Block 1,22.802,2024-03-18,14,0,0,12,0
2024-03-18 15:00:00,Hostel Block 1,19.073,2024-03-18,15,0,0,12,0
2024-03-18 16:00:00,Hostel Block 1,13.649,2024-03-18,16,0,0,12,0
2024-03-18 17:00:00,Hostel Block 1,17.081,2024-03-18,17,0,0,12,0
2024-03-18 18:00:00,Hostel Block 1,18.423,2024-03-18,18,0,0,12,0
2024-03-18 19:00:00,Hostel Block 1,16.198,2024-03-18,19,0,0,12,0
2024-03-18 20:00:00,Hostel Block 1,21.373,2024-03-18,20,0,0,12,0
2024-03-18 21:00:00,Hostel Block 1,15.062,2024-03-18,21,0,0,12,0
2024-03-18 22:00:00,Hostel Block 1,21.96,2024-03-18,22,0,0,12,0
2024-03-18 23:00:00,Hostel Block 1,25.945,2024-03-18,23,0,0,12,0
2024-03-19 00:00:00,Hostel Block 1,19.601,2024-03-19,0,1,0,12,0
2024-03-19 01:00:00,Hostel Block 1,21.049,2024-03-19,1,1,0,12,0
2024-03-19 02:00:00,Hostel Block 1,23.719,2024-03-19,2,1,0,12,0
2024-03-19 03:00:00,Hostel Block 1,25.215,2024-03-19,3,1,0,12,0
2024-03-19 04:00:00,Hostel Block 1,26.247,2024-03-19,4,1,0,12,0
2024-03-19 05:00:00,Hostel Block 1,20.243,2024-03-19,5,1,0,12,0
2024-03-19 06:00:00,Hostel Block 1,3.701,2024-03-19,6,1,0,12,0
2024-03-19 07:00:00,Hostel Block 1,10.018,2024-03-19,7,1,0,12,0
2024-03-19 08:00:00,Hostel Block 1,15.048,2024-03-19,8,1,0,12,0
2024-03-19 09:00:00,Hostel Block 1,19.596,2024-03-19,9,1,0,12,0
2024-03-19 10:00:00,Hostel Block 1,22.531,2024-03-19,10,1,0,12,0
2024-03-19 11:00:00,Hostel Block 1,23.82,2024-03-19,11,1,0,12,0
2024-03-19 12:00:00,Hostel Block 1,18.593,2024-03-19,12,1,0,12,0
2024-03-19 13:00:00,Hostel Block 1,16.457,2024-03-19,13,1,0,12,0
2024-03-19 14:00:00,Hostel Block 1,23.365,2024-03-19,14,1,0,12,0
2024-03-19 15:00:00,Hostel Block 1,23.181,2024-03-19,15,1,0,12,0
2024-03-19 16:00:00,Hostel Block 1,16.258,2024-03-19,16,1,0,12,0
2024-03-19 17:00:00,Hostel Block 1,11.141,2024-03-19,17,1,0,12,0
2024-03-19 18:00:00,Hostel Block 1,16.824,2024-03-19,18,1,0,12,0
2024-03-19 19:00:00,Hostel Block 1,17.22,2024-03-19,19,1,0,12,0
2024-03-19 20:00:00,Hostel Block 1,17.712,2024-03-19,20,1,0,12,0
2024-03-19 21:00:00,Hostel Block 1,14.384,2024-03-19,21,1,0,12,0
2024-03-19 22:00:00,Hostel Block 1,27.792,2024-03-19,22,1,0,12,0
2024-03-19 23:00:00,Hostel Block 1,23.745,2024-03-19,23,1,0,12,0
2024-03-20 00:00:00,Hostel Block 1,19.034,2024-03-20,0,2,0,12,0
2024-03-20 01:00:00,Hostel Block 1,22.0,2024-03-20,1,2,0,12,0
2024-03-20 02:00:00,Hostel Block 1,16.839,2024-03-20,2,2,0,12,0
2024-03-20 03:00:00,Hostel Block 1,19.887,2024-03-20,3,2,0,12,0
2024-03-20 04:00:00,Hostel Block 1,23.618,2024-03-20,4,2,0,12,0
2024-03-20 05:00:00,Hostel Block 1,16.151,2024-03-20,5,2,0,12,0
2024-03-20 06:00:00,Hostel Block 1,4.723,2024-03-20,6,2,0,12,0
2024-03-20 07:00:00,Hostel Block 1,10.037,2024-03-20,7,2,0,12,0
2024-03-20 08:00:00,Hostel Block 1,15.583,2024-03-20,8,2,0,12,0
2024-03-20 09:00:00,Hostel Block 1,21.968,2024-03-20,9,2,0,12,0
2024-03-20 10:00:00,Hostel Block 1,24.228,2024-03-20,10,2,0,12,0
2024-03-20 11:00:00,Hostel Block 1,21.235,2024-03-20,11,2,0,12,0
2024-03-20 12:00:00,Hostel Block 1,12.577,2024-03-20,12,2,0,12,0
2024-03-20 13:00:00,Hostel Block 1,19.232,2024-03-20,13,2,0,12,0
2024-03-20 14:00:00,Hostel Block 1,16.506,2024-03-20,14,2,0,12,0
2024-03-20 15:00:00,Hostel Block 1,18.472,2024-03-20,15,2,0,12,0
2024-03-20 16:00:00,Hostel Block 1,15.879,2024-03-20,16,2,0,12,0
2024-03-20 17:00:00,Hostel Block 1,12.428,2024-03-20,17,2,0,12,0
2024-03-20 18:00:00,Hostel Block 1,18.25,2024-03-20,18,2,0,12,0
2024-03-20 19:00:00,Hostel Block 1,22.43,2024-03-20,19,2,0,12,0
2024-03-20 20:00:00,Hostel Block 1,12.561,2024-03-20,20,2,0,12,0
2024-03-20 21:00:00,Hostel Block 1,12.282,2024-03-20,21,2,0,12,0
2024-03-20 22:00:00,Hostel Block 1,24.099,2024-03-20,22,2,0,12,0
2024-03-20 23:00:00,Hostel Block 1,25.6,2024-03-20,23,2,0,12,0
2024-03-21 00:00:00,Hostel Block 1,23.406,2024-03-21,0,3,0,12,0
2024-03-21 01:00:00,Hostel Block 1,23.359,2024-03-21,1,3,0,12,0
2024-03-21 02:00:00,Hostel Block 1,22.337,2024-03-21,2,3,0,12,0
2024-03-21 03:00:00,Hostel Block 1,21.457,2024-03-21,3,3,0,12,0
2024-03-21 04:00:00,Hostel Block 1,27.732,2024-03-21,4,3,0,12,0
2024-03-21 05:00:00,Hostel Block 1,17.501,2024-03-21,5,3,0,12,0
2024-03-21 06:00:00,Hostel Block 1,3.76,2024-03-21,6,3,0,12,0
2024-03-21 07:00:00,Hostel Block 1,8.26,2024-03-21,7,3,0,12,0
2024-03-21 08:00:00,Hostel Block 1,15.815,2024-03-21,8,3,0,12,0
2024-03-21 09:00:00,Hostel Block 1,27.939,2024-03-21,9,3,0,12,0
2024-03-21 10:00:00,Hostel Block 1,27.345,2024-03-21,10,3,0,12,0
2024-03-21 11:00:00,Hostel Block 1,18.743,2024-03-21,11,3,0,12,0
2024-03-21 12:00:00,Hostel Block 1,14.06,2024-03-21,12,3,0,12,0
2024-03-21 13:00:00,Hostel Block 1,16.078,2024-03-21,13,3,0,12,0
2024-03-21 14:00:00,Hostel Block 1,27.2,2024-03-21,14,3,0,12,0
2024-03-21 15:00:00,Hostel Block 1,17.21,2024-03-21,15,3,0,12,0
2024-03-21 16:00:00,Hostel Block 1,16.488,2024-03-21,16,3,0,12,0
2024-03-21 17:00:00,Hostel Block 1,15.499,2024-03-21,17,3,0,12,0
2024-03-21 18:00:00,Hostel Block 1,13.213,2024-03-21,18,3,0,12,0
2024-03-21 19:00:00,Hostel Block 1,18.676,2024-03-21,19,3,0,12,0
2024-03-21 20:00:00,Hostel Block 1,16.271,2024-03-21,20,3,0,12,0
2024-03-21 21:00:00,Hostel Block 1,11.865,2024-03-21,21,3,0,12,0
2024-03-21 22:00:00,Hostel Block 1,25.608,2024-03-21,22,3,0,12,0
2024-03-21 23:00:00,Hostel Block 1,31.088,2024-03-21,23,3,0,12,0
2024-03-22 00:00:00,Hostel Block 1,25.831,2024-03-22,0,4,0,12,0
