student_id,date,class_id,attendance_status
STU0305,2024-03-14,EE310,Present
STU0112,2024-03-14,EE310,Present
STU0376,2024-03-14,CS111,Present
STU0074,2024-03-14,CS111,Present
STU0964,2024-03-14,CS111,Present
STU0533,2024-03-14,CS111,Present
STU0335,2024-03-14,CS111,Present
STU0957,2024-03-14,CS111,Present
STU0894,2024-03-14,CS111,Present
STU0238,2024-03-14,CS111,Present
STU1014,2024-03-14,CS111,Present
STU0084,2024-03-14,CS111,Absent
STU0905,2024-03-14,CS111,Absent
STU0731,2024-03-14,CS111,Present
STU1149,2024-03-14,CS111,Present
STU0994,2024-03-14,CS111,Present
STU0938,2024-03-14,CS111,Present
STU1010,2024-03-14,CS111,Present
STU0231,2024-03-14,CS111,Absent
STU0304,2024-03-14,CS111,
STU0254,2024-03-14,CS111,Present
STU0716,2024-03-14,CS111,Present
STU0192,2024-03-14,CS111,Present
STU0418,2024-03-14,CS111,Present
STU0582,2024-03-14,CS111,Present
STU0370,2024-03-14,CS111,Present
STU0345,2024-03-14,CS111,Absent
STU1042,2024-03-14,CS111,Present
STU0559,2024-03-14,CS111,Absent
STU1154,2024-03-14,CS111,Absent
STU1200,2024-03-14,CS111,Present
STU0435,2024-03-14,CS111,Present
STU1196,2024-03-14,CS111,Present
STU0009,2024-03-14,CS111,Absent
STU1169,2024-03-14,ME205,Present
STU0370,2024-03-14,ME205,Present
STU0853,2024-03-14,ME205,Present
STU0158,2024-03-14,ME205,Present
STU0505,2024-03-14,ME205,Absent
STU1021,2024-03-14,ME205,Present
STU0194,2024-03-14,ME205,Present
STU0674,2024-03-14,ME205,Present
STU0054,2024-03-14,ME205,Absent
STU0583,2024-03-14,ME205,Present
STU0250,2024-03-14,ME205,Present
STU0808,2024-03-14,ME205,Present
STU0766,2024-03-14,ME205,Present
STU0218,2024-03-14,ME205,Present
STU0663,2024-03-14,ME205,Present
STU0315,2024-03-14,ME205,Present
STU0060,2024-03-14,ME205,Present
STU0167,2024-03-14,ME205,Present
STU0943,2024-03-14,ME205,Present
STU0983,2024-03-14,ME205,Present
STU0930,2024-03-14,ME205,Absent
STU0552,2024-03-14,ME205,Absent
STU0012,2024-03-14,ME205,Present
STU0675,2024-03-14,ME205,Present
STU0090,2024-03-14,ME205,Present
STU0928,2024-03-14,ME205,
STU0666,2024-03-14,ME205,Present
STU1166,2024-03-14,ME205,Present
STU0265,2024-03-14,ME205,Present
STU0433,2024-03-14,ME205,Absent
STU0100,2024-03-14,ME205,Present
STU0580,2024-03-14,ME205,Present
STU0662,2024-03-14,ME205,Present
STU0114,2024-03-14,ME205,Present
STU0145,2024-03-14,ME205,Present
STU1121,2024-03-14,ME205,Present
STU0782,2024-03-14,ME205,Present
STU0190,2024-03-14,ME205,Present
STU0817,2024-03-14,ME205,Absent
STU0523,2024-03-14,ME205,Present
STU0365,2024-03-14,ME205,Present
STU0817,2024-03-14,CS110,Present
STU0183,2024-03-14,CS110,Present
STU0043,2024-03-14,CS110,Present
STU0427,2024-03-14,CS110,Present
STU0334,2024-03-14,CS110,Absent
STU0796,2024-03-14,CS110,Absent
STU0825,2024-03-14,CS110,Present
STU0584,2024-03-14,CS110,Absent
STU0316,2024-03-14,CS110,Present
STU0247,2024-03-14,CS110,Present
STU0612,2024-03-14,CS110,Present
STU1006,2024-03-14,CS110,Absent
STU0886,2024-03-14,CS110,Present
STU0636,2024-03-14,CS110,Present
STU0269,2024-03-14,CS110,Present
STU0736,2024-03-14,CS110,Present
STU0197,2024-03-14,CS110,Present
STU0753,2024-03-14,CS110,Absent
STU1050,2024-03-14,CS110,Present
STU0410,2024-03-14,CS110,Present
STU1003,2024-03-14,CS110,Present
STU0913,2024-03-14,CS110,Present
STU0795,2024-03-14,CS110,Present
STU0976,2024-03-14,CS110,Present
STU0550,2024-03-14,CS110,Present
STU1154,2024-03-14,CS110,Present
STU0867,2024-03-14,CS110,Present
STU0185,2024-03-14,CS110,Present
STU0866,2024-03-14,CS110,Present
STU0755,2024-03-14,CS110,Present
STU0382,2024-03-14,CS110,Absent
STU0890,2024-03-14,CS110,Present
STU0873,2024-03-14,EE305,Present
STU0191,2024-03-14,EE305,Present
STU0083,2024-03-14,EE305,Present
STU1052,2024-03-14,EE305,Absent
STU0700,2024-03-14,EE305,Present
STU0950,2024-03-14,EE305,Present
STU0460,2024-03-14,EE305,Present
STU0318,2024-03-14,EE305,Present
STU1015,2024-03-14,EE305,Present
STU1080,2024-03-14,EE305,Present
STU1075,2024-03-14,EE305,Present
STU0172,2024-03-14,EE305,Present
STU0596,2024-03-14,EE305,Present
STU0959,2024-03-14,EE305,Absent
STU0896,2024-03-14,EE305,Present
STU0163,2024-03-14,EE305,Present
STU0979,2024-03-14,EE305,Present
STU0616,2024-03-14,EE305,Present
STU0305,2024-03-14,EE305,Present
STU0262,2024-03-14,EE305,Present
STU0510,2024-03-14,EE305,Present
STU1072,2024-03-14,EE305,Present
STU0876,2024-03-14,EE305,Present
STU0606,2024-03-14,EE305,Absent
STU1165,2024-03-14,EE305,Present
STU0098,2024-03-14,EE305,Present
STU1129,2024-03-14,EE305,Present
STU0157,2024-03-14,EE305,Present
STU0093,2024-03-14,EE305,Present
STU0221,2024-03-14,EE305,Absent
STU1046,2024-03-14,EE305,Present
STU0871,2024-03-14,EE305,Present
STU0846,2024-03-14,EE305,Present
STU0194,2024-03-14,EE305,Present
STU0952,2024-03-14,EE305,Present
STU0519,2024-03-14,EE305,Present
STU0728,2024-03-14,EE305,Present
STU0522,2024-03-14,EE305,Present
STU1200,2024-03-14,EE305,Present
STU0168,2024-03-14,EE305,Present
STU1032,2024-03-14,EE305,Present
STU0034,2024-03-14,EE305,Present
STU0234,2024-03-14,EE305,Present
STU0948,2024-03-14,EE305,Present
STU0368,2024-03-14,EE305,Present
STU0374,2024-03-14,CS114,Present
STU0805,2024-03-14,CS114,Present
STU0093,2024-03-14,CS114,Present
STU0171,2024-03-14,CS114,Present
STU0853,2024-03-14,CS114,Present
STU0610,2024-03-14,CS114,Present
STU0643,2024-03-14,CS114,Absent
STU0932,2024-03-14,CS114,Present
STU0922,2024-03-14,CS114,Present
STU0543,2024-03-14,CS114,Present
STU0700,2024-03-14,CS114,Present
STU0384,2024-03-14,CS114,Present
STU0433,2024-03-14,CS114,Present
STU0380,2024-03-14,CS114,Present
STU0161,2024-03-14,CS114,Present
STU0532,2024-03-14,CS114,Present
STU0218,2024-03-14,CS114,Present
STU0889,2024-03-14,CS114,Present
STU1095,2024-03-14,CS114,Present
STU0037,2024-03-14,CS114,Present
STU0012,2024-03-14,CS114,
STU0809,2024-03-14,CS114,Present
STU0239,2024-03-14,CS114,Present
STU0028,2024-03-14,CS114,Present
STU0352,2024-03-14,CS114,Present
STU0978,2024-03-14,CS114,Absent
STU0943,2024-03-14,CS114,Absent
STU0830,2024-03-14,CS114,Present
STU0997,2024-03-14,CS114,Present
STU0621,2024-03-14,CS114,Present
STU0739,2024-03-14,CS114,Present
STU0620,2024-03-14,CS114,Present
STU0180,2024-03-14,CS114,Present
STU0257,2024-03-14,CS114,Absent
STU0277,2024-03-14,CS114,Present
STU0029,2024-03-14,CS114,Present
STU0391,2024-03-14,CS114,Present
STU0230,2024-03-14,CS114,Absent
STU0033,2024-03-14,CS114,Present
STU0386,2024-03-14,CS114,Present
STU0055,2024-03-14,CS114,Present
STU0429,2024-03-14,CS114,Present
STU0986,2024-03-14,CS114,Present
STU0298,2024-03-14,CS114,Absent
STU0496,2024-03-14,CS114,Present
STU0893,2024-03-14,CS114,Present
STU1104,2024-03-14,CS114,Present
STU0177,2024-03-14,CS114,Present
STU0617,2024-03-14,CS114,Present
STU0950,2024-03-14,CS114,Absent
STU0971,2024-03-14,CS112,Present
STU0865,2024-03-14,CS112,Present
STU0045,2024-03-14,CS112,Present
STU0239,2024-03-14,CS112,Present
STU0341,2024-03-14,CS112,Present
STU0313,2024-03-14,CS112,Present
STU0912,2024-03-14,CS112,Present
STU0994,2024-03-14,CS112,Present
STU0966,2024-03-14,CS112,Absent
STU0041,2024-03-14,CS112,Present
STU0921,2024-03-14,CS112,Present
STU1199,2024-03-14,CS112,Present
STU0497,2024-03-14,CS112,Present
STU0413,2024-03-14,CS112,Present
STU0604,2024-03-14,CS112,Present
STU1167,2024-03-14,CS112,Absent
STU0803,2024-03-14,CS112,Present
STU0105,2024-03-14,CS112,Present
STU0684,2024-03-14,CS112,Absent
STU0017,2024-03-14,CS112,Present
STU0211,2024-03-14,CS112,Present
STU0885,2024-03-14,CS112,Present
STU0852,2024-03-14,CS112,Absent
STU1016,2024-03-14,CS112,Present
STU1186,2024-03-14,CS112,Present
STU1136,2024-03-14,CS112,Present
STU0596,2024-03-14,CS112,Absent
STU0076,2024-03-14,CS112,Present
STU0999,2024-03-14,CS112,Present
STU0996,2024-03-14,ME207,Present
STU1052,2024-03-14,ME207,Absent
STU1000,2024-03-14,ME207,Absent
STU0475,2024-03-14,ME207,
STU0125,2024-03-14,ME207,Present
STU1082,2024-03-14,ME207,Present
STU0039,2024-03-14,ME207,Present
STU0865,2024-03-14,ME207,Absent
STU1181,2024-03-14,ME207,Present
STU0647,2024-03-14,ME207,Present
STU1134,2024-03-14,ME207,Present
STU0131,2024-03-14,ME207,Present
STU0549,2024-03-14,ME207,Present
STU0855,2024-03-14,ME207,Present
STU0970,2024-03-14,ME207,Present
STU0240,2024-03-14,ME207,Present
STU1014,2024-03-14,ME207,Present
STU0711,2024-03-14,ME207,Present
STU0919,2024-03-14,ME207,Present
STU0894,2024-03-14,ME207,Present
STU0043,2024-03-14,ME207,Present
STU0331,2024-03-14,ME207,Present
STU0590,2024-03-14,ME207,Present
STU0394,2024-03-14,ME207,Present
STU0962,2024-03-14,ME207,Present
STU0705,2024-03-14,ME207,Present
STU0898,2024-03-14,ME207,Absent
STU0476,2024-03-14,ME207,Present
STU1040,2024-03-14,ME207,Present
STU0450,2024-03-14,ME207,Present
STU0695,2024-03-14,ME207,Present
STU0960,2024-03-14,ME207,Present
STU0269,2024-03-14,ME207,Present
STU0601,2024-03-14,ME207,Present
STU0800,2024-03-14,ME207,Present
STU0854,2024-03-14,ME207,Absent
STU0738,2024-03-14,ME207,Present
STU0968,2024-03-14,ME210,Present
STU0332,2024-03-14,ME210,Present
STU0425,2024-03-14,ME210,Present
STU0579,2024-03-14,ME210,Absent
STU0177,2024-03-14,ME210,Present
STU0989,2024-03-14,ME210,Absent
STU0265,2024-03-14,ME210,Present
STU0355,2024-03-14,ME210,Present
STU0409,2024-03-14,ME210,Present
STU0321,2024-03-14,ME210,Present
STU1008,2024-03-14,ME210,Present
STU0207,2024-03-14,ME210,Present
STU0852,2024-03-14,ME210,Present
STU1012,2024-03-14,ME210,Present
STU0622,2024-03-14,ME210,Present
STU0481,2024-03-14,ME210,
STU0429,2024-03-14,ME210,Present
STU1141,2024-03-14,ME210,Present
STU0097,2024-03-14,ME210,Present
STU0038,2024-03-14,ME210,Present
STU0735,2024-03-14,ME210,Absent
STU0535,2024-03-14,ME210,Absent
STU0732,2024-03-14,ME210,Present
STU0325,2024-03-14,ME210,Absent
STU0358,2024-03-14,ME210,
STU1032,2024-03-14,ME210,Present
STU0066,2024-03-14,ME210,Present
STU0131,2024-03-14,ME210,Present
STU0692,2024-03-14,ME210,Present
STU0882,2024-03-14,ME210,Present
STU0234,2024-03-14,ME210,Present
STU0465,2024-03-14,ME210,Present
STU0248,2024-03-14,ME210,Present
STU1151,2024-03-14,ME210,
STU0459,2024-03-14,ME210,Present
STU0997,2024-03-14,ME210,Present
STU0529,2024-03-14,ME210,Present
STU0697,2024-03-14,ME210,Present
STU0728,2024-03-14,ME210,Present
STU0096,2024-03-14,ME210,Present
STU0548,2024-03-14,ME210,Present
STU0310,2024-03-14,ME210,Present
STU1056,2024-03-14,ME210,Present
STU0214,2024-03-14,ME210,Present
STU0104,2024-03-14,ME210,Present
STU0897,2024-03-14,ME210,Present
STU0937,2024-03-14,ME210,Absent
STU0228,2024-03-14,ME210,Present
STU0217,2024-03-14,ME210,Absent
STU0209,2024-03-14,ME210,Present
STU1152,2024-03-14,CS113,Absent
STU0086,2024-03-14,CS113,Present
STU1039,2024-03-14,CS113,Present
STU0216,2024-03-14,CS113,Absent
STU0343,2024-03-14,CS113,Present
STU0242,2024-03-14,CS113,
STU0421,2024-03-14,CS113,Present
STU0741,2024-03-14,CS113,Present
STU0322,2024-03-14,CS113,Absent
STU0599,2024-03-14,CS113,Present
STU0905,2024-03-14,CS113,Present
STU1037,2024-03-14,CS113,Present
STU1021,2024-03-14,CS113,Present
STU0204,2024-03-14,CS113,Present
STU0316,2024-03-14,CS113,Present
STU0745,2024-03-14,CS113,Present
STU0686,2024-03-14,CS113,Present
STU0283,2024-03-14,CS113,Absent
STU0252,2024-03-14,CS113,Present
STU0414,2024-03-14,CS113,Present
STU0900,2024-03-14,CS113,Present
STU0852,2024-03-14,CS113,Present
STU0014,2024-03-14,CS113,Present
STU0503,2024-03-14,CS113,Absent
STU0971,2024-03-14,CS113,Present
STU0700,2024-03-14,CS113,Absent
STU0588,2024-03-14,CS113,
STU1035,2024-03-14,CS113,Present
STU0351,2024-03-14,CS113,Present
STU0175,2024-03-14,CS113,Present
STU0545,2024-03-14,CS113,
STU0763,2024-03-14,CS113,Absent
STU0850,2024-03-14,CS113,Present
STU0739,2024-03-14,CS113,Absent
STU0311,2024-03-14,CS113,Present
STU1085,2024-03-14,CS113,Present
STU0864,2024-03-14,CS113,Present
STU0468,2024-03-14,CS113,Present
STU0879,2024-03-14,CS113,Absent
STU0847,2024-03-14,CS113,Present
STU0839,2024-03-14,CS113,Present
STU0940,2024-03-14,CS113,Present
STU1058,2024-03-14,CS113,Present
STU0061,2024-03-14,CS113,Present
STU0907,2024-03-14,CS113,Present
STU0299,2024-03-14,CS113,Present
STU0021,2024-03-14,CS113,Present
STU1060,2024-03-14,CS113,Present
STU0143,2024-03-14,CS113,Present
STU0174,2024-03-14,CS113,Present
STU0693,2024-03-14,CS113,Present
STU0823,2024-03-14,CS105,Present
STU0337,2024-03-14,CS105,Present
STU0889,2024-03-14,CS105,Present
STU0126,2024-03-14,CS105,Present
STU0806,2024-03-14,CS105,Present
STU0076,2024-03-14,CS105,Present
STU0310,2024-03-14,CS105,Present
STU1177,2024-03-14,CS105,Present
STU0119,2024-03-14,CS105,Present
STU1065,2024-03-14,CS105,Present
STU0606,2024-03-14,CS105,Present
STU0859,2024-03-14,CS105,Present
STU0824,2024-03-14,CS105,Present
STU1134,2024-03-14,CS105,Present
STU0624,2024-03-14,CS105,Present
STU0643,2024-03-14,CS105,Present
STU0705,2024-03-14,CS105,Present
STU0017,2024-03-14,CS105,Present
STU0573,2024-03-14,CS105,Present
STU1081,2024-03-14,CS105,Present
STU0301,2024-03-14,CS105,Present
STU0828,2024-03-14,CS105,Present
STU0914,2024-03-14,CS105,Absent
STU0421,2024-03-14,CS105,Present
STU1115,2024-03-14,CS105,Present
STU0906,2024-03-14,CS105,Present
STU0708,2024-03-14,CS105,Absent
STU0829,2024-03-14,CS105,Present
STU0405,2024-03-14,CS105,Present
STU0618,2024-03-14,CS105,Present
STU0173,2024-03-14,CS105,Present
STU1101,2024-03-14,CS105,Absent
STU0686,2024-03-14,CS105,Present
STU0799,2024-03-14,CS105,Present
STU0259,2024-03-14,CS105,Absent
STU1108,2024-03-14,CS108,Present
STU0582,2024-03-14,CS108,Present
STU0438,2024-03-14,CS108,Present
STU0191,2024-03-14,CS108,Present
STU1048,2024-03-14,CS108,Present
STU1131,2024-03-14,CS108,Present
STU0640,2024-03-14,CS108,Present
STU1068,2024-03-14,CS108,Present
STU0698,2024-03-14,CS108,Absent
STU0328,2024-03-14,CS108,Present
STU0048,2024-03-14,CS108,Absent
STU0058,2024-03-14,CS108,Present
STU1106,2024-03-14,CS108,Present
STU0530,2024-03-14,CS108,Absent
STU0495,2024-03-14,CS108,Present
STU0623,2024-03-14,CS108,Present
STU0866,2024-03-14,CS108,Present
STU1035,2024-03-14,CS108,Present
STU0227,2024-03-14,CS108,Present
STU0123,2024-03-14,CS108,Absent
STU0764,2024-03-14,CS108,Present
STU0532,2024-03-14,CS108,Present
STU1040,2024-03-14,CS108,Present
STU0726,2024-03-14,CS108,Present
STU0254,2024-03-14,CS108,Present
STU0098,2024-03-14,CS108,Present
STU0256,2024-03-14,CS108,Present
STU0920,2024-03-14,CS108,Present
STU0611,2024-03-14,CS108,Absent
STU1173,2024-03-14,CS108,Present
STU0011,2024-03-14,CS108,Present
STU0929,2024-03-14,CS108,Present
STU0695,2024-03-14,CS108,Present
STU0484,2024-03-14,CS108,Present
STU1192,2024-03-14,CS108,Absent
STU1159,2024-03-14,CS108,Present
STU1093,2024-03-14,CS108,Absent
STU0479,2024-03-14,CS108,Present
STU0718,2024-03-14,CS108,Absent
STU0613,2024-03-14,CS108,Present
STU0583,2024-03-14,CS108,Absent
STU0871,2024-03-15,CS109,Present
STU0267,2024-03-15,CS109,Present
STU0976,2024-03-15,CS109,Absent
STU0440,2024-03-15,CS109,
STU0914,2024-03-15,CS109,Present
STU0160,2024-03-15,CS109,Present
STU0757,2024-03-15,CS109,Absent
STU1078,2024-03-15,CS109,Present
STU0825,2024-03-15,CS109,Present
STU1145,2024-03-15,CS109,Present
STU1063,2024-03-15,CS109,Present
STU0809,2024-03-15,CS109,Present
STU0541,2024-03-15,CS109,Present
STU1197,2024-03-15,CS109,Present
STU1022,2024-03-15,CS109,Absent
STU0868,2024-03-15,CS109,Present
STU0902,2024-03-15,CS109,
STU1003,2024-03-15,CS109,Present
STU0854,2024-03-15,CS109,Present
STU0334,2024-03-15,CS109,Present
STU0296,2024-03-15,CS109,Present
STU1036,2024-03-15,CS109,Present
STU0261,2024-03-15,CS109,Present
STU0993,2024-03-15,CS109,Present
STU0938,2024-03-15,CS109,Present
STU0265,2024-03-15,CS109,Present
STU1052,2024-03-15,ME210,Present
STU1084,2024-03-15,ME210,Present
STU0242,2024-03-15,ME210,Present
STU0436,2024-03-15,ME210,Present
STU0933,2024-03-15,ME210,Present
STU0970,2024-03-15,ME210,Present
STU0067,2024-03-15,ME210,Present
STU0322,2024-03-15,ME210,Present
STU1145,2024-03-15,ME210,Present
STU0757,2024-03-15,ME210,Absent
STU0244,2024-03-15,ME210,Absent
STU0837,2024-03-15,ME210,Present
STU0226,2024-03-15,ME210,Present
STU0248,2024-03-15,ME210,Present
STU1171,2024-03-15,ME210,Present
STU0594,2024-03-15,ME210,Present
STU0083,2024-03-15,ME210,Present
STU1071,2024-03-15,ME210,Present
STU0314,2024-03-15,ME210,Present
STU0761,2024-03-15,ME210,Present
STU0625,2024-03-15,ME210,Present
STU0767,2024-03-15,ME210,Present
STU0622,2024-03-15,ME210,Present
STU0603,2024-03-15,ME210,Present
STU0996,2024-03-15,ME210,Present
STU0058,2024-03-15,ME210,Present
STU0293,2024-03-15,ME210,Present
STU0292,2024-03-15,ME210,Present
STU0864,2024-03-15,ME210,Present
STU0100,2024-03-15,ME210,Present
STU0581,2024-03-15,ME210,Absent
STU0442,2024-03-15,ME210,
STU0375,2024-03-15,ME210,Present
STU1002,2024-03-15,ME210,Present
STU0005,2024-03-15,ME210,Absent
STU0251,2024-03-15,ME210,Present
STU1122,2024-03-15,ME210,Absent
STU0715,2024-03-15,ME210,Present
STU0139,2024-03-15,ME210,Present
STU0092,2024-03-15,ME210,Absent
STU0856,2024-03-15,ME210,Present
STU0986,2024-03-15,ME210,Present
STU1174,2024-03-15,ME210,Present
STU0635,2024-03-15,ME210,Present
STU1159,2024-03-15,ME210,Present
STU0927,2024-03-15,ME210,Present
STU0692,2024-03-15,ME210,
STU0773,2024-03-15,ME210,Present
STU0974,2024-03-15,ME210,Absent
STU0272,2024-03-15,ME210,Present
STU0284,2024-03-15,ME210,Present
STU1034,2024-03-15,ME210,Present
STU0944,2024-03-15,ME210,Present
STU0922,2024-03-15,ME210,Present
STU0920,2024-03-15,ME210,Absent
STU0667,2024-03-15,ME201,Present
STU0183,2024-03-15,ME201,Present
STU0839,2024-03-15,ME201,Present
STU0794,2024-03-15,ME201,Present
STU0477,2024-03-15,ME201,Absent
STU0810,2024-03-15,ME201,Present
STU0695,2024-03-15,ME201,Present
STU1108,2024-03-15,ME201,Present
STU0094,2024-03-15,ME201,Present
STU0908,2024-03-15,ME201,Present
STU0569,2024-03-15,ME201,Present
STU0182,2024-03-15,ME201,Present
STU0340,2024-03-15,ME201,Present
STU0051,2024-03-15,ME201,Present
STU1172,2024-03-15,ME201,Absent
STU0633,2024-03-15,ME201,Absent
STU1150,2024-03-15,ME201,Present
STU0254,2024-03-15,ME201,Present
STU1146,2024-03-15,ME201,Present
STU0175,2024-03-15,ME201,
STU0395,2024-03-15,ME201,Present
STU1110,2024-03-15,ME201,Present
STU1182,2024-03-15,ME201,Absent
STU0109,2024-03-15,ME201,Absent
STU1168,2024-03-15,ME201,Present
STU1069,2024-03-15,ME201,Present
STU0388,2024-03-15,ME201,Present
STU0975,2024-03-15,ME201,Present
STU1030,2024-03-15,ME201,Present
STU0039,2024-03-15,CS107,
STU0247,2024-03-15,CS107,Absent
STU1090,2024-03-15,CS107,Present
STU0369,2024-03-15,CS107,Present
STU0564,2024-03-15,CS107,Present
STU0422,2024-03-15,CS107,Present
STU0503,2024-03-15,CS107,Present
STU1187,2024-03-15,CS107,Absent
STU0910,2024-03-15,CS107,
STU0174,2024-03-15,CS107,Present
STU1093,2024-03-15,CS107,Present
STU0657,2024-03-15,CS107,Present
STU0823,2024-03-15,CS107,Absent
STU0093,2024-03-15,CS107,Present
STU1007,2024-03-15,CS107,Absent
STU0048,2024-03-15,CS107,Present
STU0697,2024-03-15,CS107,Present
STU0896,2024-03-15,CS107,Present
STU0370,2024-03-15,CS107,Present
STU0850,2024-03-15,CS107,
STU0050,2024-03-15,CS107,Present
STU1082,2024-03-15,CS107,Present
STU0650,2024-03-15,CS107,Present
STU0783,2024-03-15,CS107,
STU0527,2024-03-15,CS107,Present
STU0187,2024-03-15,CS107,Present
STU0235,2024-03-15,CS107,Present
STU0204,2024-03-15,CS107,Present
STU1110,2024-03-15,CS107,Present
STU0345,2024-03-15,CS107,Present
STU0585,2024-03-15,CS107,Present
STU0295,2024-03-15,CS107,Present
STU0375,2024-03-15,CS107,Present
STU0524,2024-03-15,CS107,Absent
STU0184,2024-03-15,CS107,Present
STU0316,2024-03-15,CS107,Present
STU0629,2024-03-15,CS107,Present
STU0835,2024-03-15,CS107,Present
STU0347,2024-03-15,CS107,Absent
STU0121,2024-03-15,CS107,Present
STU0667,2024-03-15,CS107,Absent
STU0372,2024-03-15,CS107,Absent
STU0056,2024-03-15,CS107,Present
STU0120,2024-03-15,CS107,Present
STU0611,2024-03-15,CS107,
STU0799,2024-03-15,CS107,Present
STU0203,2024-03-15,CS107,Present
STU0656,2024-03-15,CS107,Present
STU0292,2024-03-15,CS107,Present
STU0846,2024-03-15,CS107,Present
STU0664,2024-03-15,CS107,Present
STU0529,2024-03-15,CS107,Absent
STU0770,2024-03-15,CS107,Present
STU0248,2024-03-15,CS111,Absent
STU0107,2024-03-15,CS111,Present
STU0415,2024-03-15,CS111,Present
STU0491,2024-03-15,CS111,Present
STU0485,2024-03-15,CS111,Present
STU1010,2024-03-15,CS111,Present
STU1042,2024-03-15,CS111,Present
STU1034,2024-03-15,CS111,Present
STU0789,2024-03-15,CS111,Present
STU0236,2024-03-15,CS111,Present
STU0552,2024-03-15,CS111,Absent
STU0125,2024-03-15,CS111,Present
STU0652,2024-03-15,CS111,Present
STU0952,2024-03-15,CS111,Present
STU1133,2024-03-15,CS111,Absent
STU0834,2024-03-15,CS111,Present
STU0135,2024-03-15,CS111,Present
STU0992,2024-03-15,CS111,Present
STU0060,2024-03-15,CS111,Present
STU0835,2024-03-15,CS111,Present
STU0479,2024-03-15,CS111,Absent
STU0039,2024-03-15,CS111,Present
STU1135,2024-03-15,CS111,Present
STU0208,2024-03-15,CS111,Present
STU0505,2024-03-15,CS111,Present
STU1137,2024-03-15,CS111,Absent
STU0258,2024-03-15,CS111,Present
STU0624,2024-03-15,CS111,Present
STU1164,2024-03-15,CS111,Present
STU0914,2024-03-15,CS111,Present
STU0172,2024-03-15,CS111,Present
STU1025,2024-03-15,CS111,Present
STU0417,2024-03-15,CS111,Present
STU0292,2024-03-15,CS111,Present
STU0765,2024-03-15,CS111,Present
STU1107,2024-03-15,CS111,Present
STU0345,2024-03-15,CS111,Present
STU0503,2024-03-15,CS111,Present
STU1101,2024-03-15,CS111,Present
STU0868,2024-03-15,CS111,Absent
STU0926,2024-03-15,CS111,Present
STU0086,2024-03-15,CS111,Absent
STU0003,2024-03-15,CS111,Absent
STU0593,2024-03-15,CS111,Present
STU0343,2024-03-15,CS111,Present
STU0002,2024-03-15,CS111,Absent
STU0124,2024-03-15,CS111,Present
STU0988,2024-03-15,CS111,Present
STU0560,2024-03-15,CS111,Present
STU0514,2024-03-15,CS111,Present
STU0779,2024-03-15,CS111,Present
STU0720,2024-03-15,CS111,Present
STU0436,2024-03-15,CS111,Present
STU1199,2024-03-15,CS111,Present
STU1046,2024-03-15,CS111,Present
STU0094,2024-03-15,ME202,Present
STU0331,2024-03-15,ME202,Present
STU1094,2024-03-15,ME202,Absent
STU1154,2024-03-15,ME202,Present
STU0144,2024-03-15,ME202,Present
STU0616,2024-03-15,ME202,Present
STU0184,2024-03-15,ME202,Present
STU0810,2024-03-15,ME202,Present
STU0252,2024-03-15,ME202,Absent
STU0287,2024-03-15,ME202,Present
STU1140,2024-03-15,ME202,Absent
STU0573,2024-03-15,ME202,Present
STU0885,2024-03-15,ME202,Present
STU0432,2024-03-15,ME202,Present
STU1034,2024-03-15,ME202,Absent
STU0652,2024-03-15,ME202,Present
STU0702,2024-03-15,ME202,Present
STU0536,2024-03-15,ME202,Absent
STU0928,2024-03-15,ME202,Present
STU0560,2024-03-15,ME202,Present
STU0504,2024-03-15,ME202,Absent
STU0659,2024-03-15,ME202,Present
STU0700,2024-03-15,ME202,Present
STU0942,2024-03-15,ME202,Present
STU0673,2024-03-15,ME202,Present
STU0033,2024-03-15,ME202,Present
STU0274,2024-03-15,ME202,Present
STU0005,2024-03-15,ME202,Present
STU0976,2024-03-15,ME202,Present
STU0009,2024-03-15,ME202,Absent
STU0020,2024-03-15,ME202,Absent
STU0356,2024-03-15,ME202,Present
STU0847,2024-03-15,ME202,Present
STU1139,2024-03-15,ME202,Absent
STU1002,2024-03-15,ME204,Present
STU0805,2024-03-15,ME204,Present
STU1103,2024-03-15,ME204,Absent
STU0167,2024-03-15,ME204,Present
STU0159,2024-03-15,ME204,Present
STU1104,2024-03-15,ME204,Present
STU0064,2024-03-15,ME204,
STU0912,2024-03-15,ME204,Present
STU0253,2024-03-15,ME204,Present
STU0723,2024-03-15,ME204,Present
STU0771,2024-03-15,ME204,Present
STU0734,2024-03-15,ME204,Present
STU0793,2024-03-15,ME204,Present
STU0363,2024-03-15,ME204,Present
STU0018,2024-03-15,ME204,Present
STU0256,2024-03-15,ME204,Absent
STU0948,2024-03-15,ME204,Present
STU0759,2024-03-15,ME204,Present
STU0396,2024-03-15,ME204,Present
STU0911,2024-03-15,ME204,Present
STU0020,2024-03-15,ME204,
STU0454,2024-03-15,ME204,Present
STU0041,2024-03-15,ME204,Present
STU0576,2024-03-15,ME204,Present
STU0733,2024-03-15,ME204,Absent
STU0393,2024-03-15,ME204,Present
STU0185,2024-03-15,ME204,Present
STU0621,2024-03-15,ME204,Present
STU0453,2024-03-15,ME204,Present
STU0480,2024-03-15,ME204,Absent
STU1012,2024-03-15,ME204,Present
STU0744,2024-03-15,ME204,Present
STU0076,2024-03-15,ME204,Present
STU0575,2024-03-15,ME204,Present
STU1010,2024-03-15,ME204,Present
